財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
6032,2021/03,2099869000,1922490000,1922490000,1132128000,-,-,196.2,91.6
6033,2021/03,4747856000,3416116000,3142557000,2317638000,200000000,95280000,576.03,66.2
6034,2021/12,4983633000,2293276000,2222336000,1751521000,515543000,260630000,398.71,44.6
6035,2021/03,8410136000,6647012000,6645828000,5656377000,200000000,-,374.22,79
6036,2021/06,9186958000,5566627000,5564207000,5397712000,-,331936000,204.05,60.6
6037,2021/07,4279858000,3910162000,3910162000,3439843000,-,-,176.52,91.4
6038,2021/06,4724056000,3448522000,3385719000,1639205000,-,300000000,680.28,71.7
6039,2021/03,5844116000,2336188000,2336188000,1707852000,-,2525529000,196.27,40
6040,2021/07,6912603000,5108954000,4850879000,3053969000,-,1230000000,106.63,70.2
6042,2021/03,13347813000,8215253000,7251319000,6936372000,2300000000,150000000,4306.15,61.4
6044,2021/05,5093592000,2964105000,2967327000,1848796000,-,295847000,498.87,58.2
6045,2021/03,5092252000,2252177000,2256792000,1525350000,1150640000,70012000,285.71,44.2
6046,2021/09,1942740000,1692662000,1692601000,1529517000,-,119169000,90.77,87.1
6047,2021/05,13275000000,11404000000,11245000000,3659000000,-,-,479.31,85
6048,2021/08,3607683000,3144384000,3131633000,1954258000,-,156860000,213.18,87.1
6049,2021/10,10045200000,9164119000,9152912000,6521482000,-,-,437.05,91.1
6050,2021/09,6832478000,4910260000,4906982000,4801826000,-,-,489.38,71.9
6054,2021/12,3874297000,3099011000,2696546000,2440545000,-,14700000,113.02,80
6055,2021/03,38957000000,31760000000,31847110000,29997485000,55409000,-,309.49,81.5
6059,2021/03,29750166000,13674467000,13707171000,9983960000,2032800000,7279808000,707.38,46
6060,2021/03,18705073000,8075193000,7997199000,5464348000,-,210790000,2106.43,43.3
6061,2021/06,9840440000,8060326000,8152587000,8011554000,-,-,838.85,81.9
6062,2021/06,28597000000,11125000000,11122519000,5697974000,2543000000,4651806000,339.68,38.7
6063,2021/12,3802999000,1080621000,1010566000,497571000,1380000000,20000000,419.16,27.8
6067,2021/12,8902879000,4071120000,4172229000,412501000,-,2403562000,616.83,45.6
6069,2021/03,3776311000,2487647000,2485155000,1688153000,700000000,-,349.51,65.8
6070,2021/02,11523851000,5483082000,5406846000,5261044000,74000000,419987000,458.36,46.9
6071,2021/12,13314594000,6623445000,5977383000,5474661000,1410000000,1711250000,154.1,46.3
6072,2021/03,1717289000,1278091000,1283160000,832879000,-,160000000,55.97,74.4
6073,2021/03,14429419000,11666454000,11675522000,11707545000,70000000,351814000,1064.09,80.9
6074,2021/03,7031326000,2379432000,2379432000,2023192000,350000000,2245665000,615.21,33.8
6076,2021/11,27701000000,11689000000,11689000000,9889000000,2120000000,2603000000,768.83,42.2
6078,2021/12,16539071000,5272098000,5273646000,2419375000,507148000,6511590000,201.65,31.8
6080,2021/09,30796638000,25841908000,25530109000,19771460000,-,-,804.92,82.9
6081,2021/12,3844710000,2486048000,2405534000,392806000,-,182666000,172.56,63.4
6082,2021/03,12314216000,7380093000,7301223000,5509018000,-,392219000,688.73,59.9
6083,2021/05,6477818000,3024370000,2989110000,1954162000,-,788325000,381.58,46.1
6087,2021/09,8459545000,6024762000,6067484000,4025266000,50000000,-,1513.89,71.2
6088,2021/03,10283891000,5462704000,5462704000,3938630000,1600000000,300000000,143.8,53.1
6089,2021/03,46760000000,10027000000,8240000000,8559000000,4865000000,3923000000,370.1,17.6
6090,2021/06,1623170000,1260129000,1161051000,-1790722000,100000000,-,198.88,72.3
6091,2021/07,19650002000,14488885000,14360369000,4993421000,-,-,984.55,73.7
6092,2021/03,15698580000,5317179000,5411081000,1743576000,955300000,6959732000,795.22,33.7
6094,2021/09,20534755000,7856549000,6771522000,-210845000,2128153000,2927267000,380.4,33.1
6095,2021/09,8538329000,6980777000,6704955000,2431410000,-,80184000,310.47,78.5
6096,2021/03,4468579000,2116882000,1826490000,916302000,-,960000000,202.55,41.2
6098,2021/03,2196613000000,1101289000000,1091571000000,1201573000000,54673000000,58106000000,667.96,49.7
6099,2021/12,13947800000,7483722000,7494363000,6574561000,-,-,123.78,53.7
6101,2021/03,79278000000,46836000000,38229000000,24362000000,9579000000,-,751.14,48.2
6103,2021/03,223244000000,179258000000,163872000000,114022000000,-,-,2719.64,76.9
6104,2021/03,134296000000,82152000000,77198000000,69522000000,10590000000,3800000000,3402.3,61.2
6113,2021/03,557298000000,450813000000,447077000000,252315000000,11220000000,3690000000,1285.95,80.2
6118,2021/03,107787000000,77505000000,71379000000,55963000000,1297000000,1500000000,1285.36,71.2
6121,2021/03,34639578000,20277597000,16344317000,12501409000,2723873000,3051948000,2526.48,47.8
6125,2021/03,35050000000,15080000000,15102000000,13304000000,6118000000,1177000000,3768.75,43
6131,2021/03,7121125000,1765032000,1497661000,499132000,1120546000,1535211000,512.84,24.8
6134,2021/03,224671000000,194556000000,181624000000,170381000000,-,-,2014.4,86.5
6136,2021/11,209757000000,154800000000,144359000000,120192000000,2329000000,20136000000,1472.45,68.6
6137,2021/03,56215000000,31909000000,25667000000,20173000000,4550000000,2117000000,1418.33,52.4
6138,2021/03,16148199000,6951325000,6447132000,1690912000,2705068000,2643962000,2338.91,43.1
6140,2021/03,68144000000,57297000000,53571000000,42490000000,540000000,-,1008.32,82.1
6141,2021/12,597117000000,217279000000,213139000000,52817000000,10259000000,85133000000,1705.53,35.7
6143,2021/12,134866000000,74438000000,68470000000,37229000000,2242000000,24251000000,1376.31,55.2
6144,2021/03,39889000000,25519000000,19009140000,13798774000,416250000,-,1690.47,64
6145,2021/03,42260000000,31726000000,29286000000,19892000000,-,-,1742.77,74.5
6147,2021/03,4093135000,1774750000,1737964000,31047000,1330000000,263419000,399.96,43.4
6149,2021/12,22783714000,13506151000,13519931000,11418356000,3000000000,-,2382.25,59.3
6150,2021/05,6352227000,4071187000,4087278000,2337962000,800000000,360023000,4426.76,64.1
6151,2021/03,61721000000,54502000000,53935000000,53054000000,-,-,2685.9,88.3
6155,2021/03,21563000000,15503000000,15172000000,11654000000,690000000,336000000,1419.41,71.8
6156,2021/06,9096477000,8412131000,8381912000,8593408000,-,-,1753.09,92.5
6157,2021/03,16936283000,15326320000,15162998000,14312278000,-,-,605.44,89.4
6158,2021/03,10634419000,8239890000,8109097000,6778940000,44704000,947456000,1268.48,76.8
6159,2021/08,13245550000,11927942000,11442766000,11578237000,-,-,1971.91,89.8
6164,2021/12,7920188000,6566276000,6566276000,5452608000,-,-,1122.19,82.9
6165,2021/03,24702000000,12436000000,12355340000,7016866000,2007163000,1251698000,568.26,50.2
6166,2021/03,6021471000,515312000,502782000,452782000,196731000,1778606000,50.01,8.3
6167,2021/03,23733000000,18840000000,18644000000,18609000000,28000000,-,951.42,79.4
6171,2021/12,6915004000,4358022000,4362896000,2003254000,-,734346000,306.62,63
6172,2021/12,31500000000,9974000000,9846000000,-1018000000,-,1355000000,717.12,31.3
6175,2021/06,5321891000,3012986000,3012986000,2194043000,-,-,201.75,56.6
6176,2021/09,3850891000,2586474000,2583792000,1434803000,386666000,366111000,185.74,67.1
6177,2021/12,414586000,334877000,325424000,-477520000,-,14790000,41.47,78.5
6178,2021/03,297738131000000,16071067000000,11127759000000,4374229000000,-,-,3411.6,4.6
6180,2021/12,4633484000,1889284000,1889284000,378701000,-,-,1103.69,40.8
6181,2021/03,5067761000,-399514000,-400660000,-1646970000,700000000,2739734000,-24.65,-7.9
6186,2021/03,17849455000,3422608000,3455226000,1426693000,5200000000,1059585000,620.75,19.2
6187,2021/03,10454774000,4589804000,4541533000,3752007000,800000000,2026818000,255.97,43.4
6188,2021/12,5426557000,3080516000,3080516000,2412442000,-,175144000,228.2,56.8
6189,2021/09,18110000000,8658000000,8701000000,5442000000,-,3711000000,926.76,47.7
6190,2021/03,2516324000,1093990000,1139647000,-1796473000,-,-,332.47,43.5
6191,2021/09,21373000000,8136000000,7475000000,3864000000,-,-,338.12,35
6192,2021/09,5491361000,2227920000,2172577000,-305544000,336004000,350432000,58.71,39.6
6193,2021/03,2581538000,552945000,548219000,-302725000,200000000,683610000,192.07,21.4
6194,2021/09,6404851000,5111711000,5037345000,2804757000,-,-,188.23,78.6
6195,2021/06,10964536000,-2498387000,-2530939000,-6333191000,950000000,482658000,-326.5,-23.1
6196,2021/09,10958966000,9077036000,9072017000,7911295000,-,-,158.14,82.8
6197,2021/03,60103000000,18472000000,18454000000,12365000000,2000000000,12854000000,195.5,30.7
6198,2021/09,4831558000,1392336000,1304530000,1161656000,1211796000,10335000,153.37,27
6199,2021/08,8730681000,4616288000,4611398000,3805677000,-,750000000,331.76,52.8
6200,2021/09,6766705000,4500424000,4496921000,3313927000,2340000,-,53.46,66.5
6203,2021/03,26461000000,16114000000,15150000000,6271000000,1799000000,2354000000,1299.84,60.9
6205,2021/03,32387000000,8768000000,860000000,-6407000000,7749000000,4684000000,1105.87,27
6208,2021/03,14356000000,3853000000,3439784000,1411314000,5120000000,982500000,604.09,26.8
6210,2021/03,28578000000,18130000000,17754000000,12905000000,-,660000000,866.97,62.4
6217,2021/11,32325000000,5252000000,4663000000,-8845000000,9561000000,3310000000,804.4,15.9
6218,2021/03,32996000000,10007000000,7115000000,2545000000,5980000000,5700000000,1586.84,30.3
6222,2021/03,110140000000,90036000000,89996000000,55648000000,6235000000,-,2607.71,81.7
6223,2021/12,25642000000,14097000000,13233000000,13133000000,750000000,2956000000,704.85,55
6225,2021/07,3160275000,2504465000,2504465000,2719495000,-,-,1235.55,79.2
6226,2021/03,9865132000,4571977000,4507950000,4125984000,-,129600000,1503.64,46.3
6227,2021/06,17206655000,7519886000,7454456000,2789218000,3400000000,-,445.11,43.7
6228,2021/12,19763000000,7308000000,7053446000,6094727000,3950000000,916480000,626.29,37
6229,2021/03,12006462000,7681484000,7757986000,5471641000,100000000,1540227000,1699.57,64
6230,2021/03,19459614000,10500422000,10384983000,9495948000,600000000,564390000,2293.67,54
6231,2021/03,12925817000,6385585000,6379133000,5031525000,755000000,1444048000,1684.51,49.4
6232,2021/12,5715185000,5419419000,5350826000,-3702378000,-,-,436.03,94
6233,2021/09,8625240000,2780993000,2798724000,1686569000,1700000000,1132002000,515.86,32.2
6235,2021/12,64674791000,46083724000,44013889000,34235194000,400000000,-,1066.04,71.2
6236,2021/03,15406225000,9223402000,8543446000,3553683000,400000000,522525000,1447.19,59.9
6237,2021/03,32211764000,22520477000,21936836000,20673009000,820592000,637500000,1018.96,69.7
6238,2021/03,24012831000,19764619000,19748896000,17470810000,-,-,722.38,82.3
6239,2021/06,6501110000,3968283000,3779164000,1760833000,514915000,207600000,562.94,61
6240,2021/03,28191493000,20682481000,20585930000,7948908000,600000000,1529673000,289.59,73.3
6245,2021/03,42699008000,31054087000,30231587000,27431870000,-,471460000,2062.35,72.7
6246,2021/03,22138352000,16747150000,15151045000,11516955000,-,-,1351.12,75.6
6247,2021/03,65200000000,53335000000,47210000000,38231000000,-,6000000,1893.07,81.6
6248,2021/03,2900439000,2365165000,2365165000,2112177000,-,-,1262.54,81.5
6249,2021/03,46736000000,40147000000,40149000000,30652000000,-,-,3009.64,85.9
6250,2021/12,122574000000,68879000000,65421000000,50966000000,2781000000,11000000000,1657.4,56.2
6254,2021/03,24758799000,13190468000,12331393000,8447950000,2604060000,-,357.39,53.1
6255,2021/08,10004735000,6986778000,7352600000,1850776000,-,-,336.89,69.8
6257,2021/03,50795000000,40833000000,38496000000,34310000000,-,-,1823.23,80.4
6258,2021/03,92794895000,51999042000,45900112000,31422900000,3400000000,11616500000,1653.93,55.5
6262,2021/03,29846087000,22061942000,20937036000,15703763000,2103670000,1888745000,861.77,71.6
6264,2021/08,9742628000,6327134000,6327134000,3309607000,-,1923694000,247.1,64.9
6265,2021/12,5693422000,5140528000,4946821000,3305460000,-,-,3281.58,89.7
6266,2021/12,29390115000,13574628000,13041925000,8104586000,3171522000,1652717000,1009.37,45.5
6267,2021/07,9806406000,5092204000,5078373000,4586316000,100000000,333380000,2882.25,51.9
6268,2021/12,481718000000,254995000000,239910000000,214791000000,14690000000,2897000000,1999.7,49.8
6269,2021/12,393971000000,60690000000,61247000000,-,-,-,1086.65,15.5
6271,2021/03,44743000000,42020000000,41380000000,36618000000,-,-,1515.28,93.9
6272,2021/03,34124830000,26632592000,28238245000,14591084000,734006000,1406934000,991.12,77.8
6273,2021/03,1539871000000,1379987000000,1352399000000,1277198000000,1465000000,9323000000,20835.46,89.4
6276,2021/12,3961143000,3077576000,2934352000,1267804000,200000000,-,666.81,77.1
6277,2021/09,73119000000,45939000000,49796000000,32528000000,-,1310000000,2828.71,62.7
6278,2021/12,64530000000,59060000000,55896000000,56612000000,-,-,3418.65,91.5
6281,2021/03,31151470000,13973701000,12508446000,9346616000,4121029000,1469314000,880.34,44.9
6282,2021/03,80615000000,62557000000,60006000000,46955000000,-,5297000000,1963.92,76.4
6284,2021/09,64276000000,37901000000,40223000000,33467000000,2125000000,10911000000,2526.29,58.9
6286,2021/03,24892252000,13532593000,12420917000,9198268000,2541004000,765005000,2104.33,54.4
6287,2021/03,109312000000,59462000000,62646000000,48974000000,3588000000,6515000000,1735.02,53.3
6289,2021/08,51667000000,39544000000,39253000000,20596000000,718000000,538000000,1426.1,75.7
6291,2021/12,19968110000,13456338000,13422499000,9258257000,280000000,410785000,1293.71,67.2
6292,2021/03,20911571000,10621249000,10297544000,8384664000,3093556000,2593098000,1494.79,49.9
6293,2021/03,64364000000,33851000000,33081000000,23863000000,3310000000,5931000000,1717.7,52
6294,2021/03,22272952000,11392412000,11369564000,7127841000,3318652000,2176488000,1419.8,51
6295,2021/12,12463410000,10382334000,10349623000,4143288000,-,-,613.8,83.3
6297,2021/03,9226219000,4680532000,4800733000,3636910000,690000000,529830000,519.05,50.4
6298,2021/03,37508000000,14125000000,14316000000,8452000000,9175000000,5588000000,774.46,37.5
6299,2021/03,95993000000,33450000000,32427000000,23081000000,9767000000,2183000000,2061.59,34.6
6303,2021/03,28634000000,21123000000,20993000000,17506000000,-,1433000000,6872.06,73.6
6306,2021/03,48697000000,31451000000,29685000000,13366000000,2188000000,304000000,823,64.5
6307,2021/03,6178318000,3884233000,3880916000,3305052000,30000000,245144000,499.78,62.9
6309,2021/10,43254004000,31841454000,30902234000,28721695000,-,-,1063.69,73.6
6310,2021/12,187684000000,66561000000,53567000000,17690000000,23745000000,24728000000,2864.45,34.5
6312,2021/02,20575235000,13858986000,14151755000,12600004000,55793000,-,827.67,67.4
6315,2021/03,51790516000,31503757000,28473594000,19090395000,1500000000,4610000000,415.6,60.2
6316,2021/09,34154000000,16989000000,15417000000,7023000000,89000000,100000000,3732.65,49.7
6317,2021/03,72904000000,38351000000,35509000000,22393000000,4024000000,8163000000,3971.62,51
6319,2021/03,34968678000,23313711000,21790213000,15354262000,5117067000,-,631.44,66.2
6322,2021/03,11432670000,7509503000,7334647000,6011635000,38000000,350000000,1043.03,65.7
6324,2021/03,140028170000,110059815000,91784007000,54642698000,226668000,5220859000,1068.83,73.5
6326,2021/12,3773656000000,1785109000000,1678035000000,1439631000000,504335000000,590174000000,1398.47,44.5
6327,2021/06,5853619000,2227818000,2167625000,1539368000,1000000000,541685000,315.79,38.1
6328,2021/12,35725000000,19152000000,15192000000,15133000000,1090000000,176000000,782.98,53.6
6330,2021/03,218255000000,40077000000,36997000000,14677000000,10613000000,16419000000,1041.81,18.3
6331,2021/03,51837000000,25286000000,22618000000,15052000000,-,3100000000,1107.62,48.6
6332,2021/03,144116000000,71784000000,66867000000,56396000000,50000000,18234000000,1615.04,48.9
6333,2021/03,35631857000,28834917000,28008733000,22555470000,320000000,73990000,1459.79,80.5
6334,2021/03,9240771000,1218888000,1079096000,-502721000,2350000000,-,107.03,13.2
6335,2021/03,16527000000,8747000000,8332945000,2563960000,500000000,-,892.02,47.1
6337,2021/03,10339000000,9513000000,9202000000,3512000000,-,-,1683.87,92
6338,2021/09,10950616000,5507662000,5457182000,3159027000,1200000000,292508000,1008.67,50.3
6339,2021/03,164201000000,104124000000,88563000000,78018000000,2899000000,17380000000,1858.2,60.2
6340,2021/06,132448000000,76941000000,77248000000,55937000000,1107000000,2533000000,2779.98,58.1
6342,2021/03,8192167000,5063780000,5059499000,4368145000,800000000,340000000,3678.53,61.8
6343,2021/03,25174113000,12385921000,7042507000,4011141000,2098136000,6011701000,172.17,30.8
6346,2021/03,12510417000,10787074000,10462721000,9681618000,-,-,8742.33,86.2
6347,2021/03,2308987000,1282040000,1185643000,706438000,106006000,305540000,166.04,55.5
6349,2021/03,144443000000,97736000000,95618000000,22735000000,873000000,439000000,1746.53,67.6
6351,2021/03,81487000000,66874000000,63012000000,52133000000,-,1800000000,1317.59,81
6355,2021/03,82561000000,26718000000,25803000000,4244000000,18582000000,6033000000,4958.49,31.8
6356,2021/03,11340627000,8553111000,8323727000,6105851000,-,533937000,600.64,75.4
6357,2021/03,66438606000,31679235000,29562683000,24284998000,6257525000,13225232000,1703.95,47.5
6358,2021/03,35101001000,22038259000,20396733000,10769680000,5105785000,428001000,2550.24,62.7
6360,2021/03,11134559000,5519460000,4690826000,3369683000,-,775800000,3942.41,49.6
6361,2021/12,719736000000,326119000000,312310000000,171720000000,-,-,679.1,43.4
6362,2021/03,22859533000,10687969000,10380499000,7244267000,400000000,587500000,2894.29,46.8
6363,2021/03,79185000000,37609000000,34297000000,27780000000,3495000000,13065000000,1422.11,47
6364,2021/03,43379486000,29962424000,28652758000,22316367000,375000000,100000000,1036.37,68.8
6365,2021/03,30645000000,20979000000,20397000000,20503000000,-,-,4958.81,68.5
6366,2021/03,329583000000,36747000000,29430000000,15708000000,-,45000000000,140.55,11
6367,2021/03,3238702000000,1697534000000,1530740000000,1363505000000,40754000000,418803000000,5691.85,51.4
6368,2021/03,115011000000,67357000000,67139000000,51902000000,14510000000,1495000000,1464.04,58.4
6369,2021/03,58764000000,36484000000,33068000000,16148000000,3620000000,4580000000,2230.47,62.1
6370,2021/03,424928000000,257837000000,253089000000,244138000000,445000000,31207000000,2252.86,59.6
6371,2021/03,307332000000,187494000000,181266000000,154856000000,11318000000,14214000000,1673.1,60.5
6373,2021/03,67905000000,29092000000,18730000000,12413000000,4600000000,13707000000,2107.16,33.9
6376,2021/12,298963000000,94199000000,92197000000,69509000000,43472000000,88703000000,1294.03,30.8
6378,2021/03,29726000000,13265000000,10697000000,9864000000,470000000,992000000,669.11,44.6
6379,2021/03,97121000000,73890000000,70890758000,56291801000,9996000,20865000,1344.95,75
6380,2021/03,3657604000,1396246000,1424039000,239172000,450000000,515939000,1007.08,38.2
6381,2021/03,49458000000,36133000000,32444383000,28758216000,822970000,-,784.91,65.2
6384,2021/03,15312320000,10007662000,9876787000,5224439000,49908000,-,1625.06,65.4
6387,2021/07,12069869000,9410203000,9248037000,5517047000,700000000,-,1171.48,78
6390,2021/03,115822000000,51494000000,48194000000,38188000000,14193000000,21973000000,4310.39,43.6
6392,2021/03,15130000000,11131000000,10735530000,10084509000,100000000,1582035000,4533.17,71.7
6393,2021/03,36065476000,18902233000,17127937000,10176741000,1989526000,2966740000,4225.13,48.1
6396,2021/03,7113300000,2083500000,1918607000,859669000,-,1734270000,1886.35,29.3
6400,2021/12,8178363000,2195627000,1804656000,834214000,2561315000,836419000,275.51,26.8
6402,2021/03,11081886000,6224488000,6225028000,5557186000,-,-,1119.76,56.2
6403,2021/03,22089000000,9875000000,9723000000,6248000000,494000000,-,2302.6,44.7
6405,2021/03,14694726000,12198060000,12246058000,10160882000,-,-,945.32,82.9
6406,2021/03,205196000000,125264000000,124318000000,102516000000,2317000000,809000000,1385.45,54.8
6407,2021/03,152726000000,97617000000,92401000000,65921000000,6158000000,10244000000,1463.13,63.8
6408,2021/03,42020000000,15280000000,14579000000,11248000000,11240000000,3767000000,9945.29,35.4
6409,2021/03,65067000000,30567000000,29138000000,20561000000,7955000000,7894000000,1439.44,45.4
6411,2021/12,35295336000,26345782000,23597289000,22488568000,250000000,-,4927.82,70.3
6412,2021/03,430070000000,226242000000,225869000000,155594000000,-,84153000000,2293.77,52.6
6413,2021/03,81764000000,61069000000,60524000000,47900000000,317000000,11000000,879.76,74.7
6414,2021/03,15975451000,6189257000,6145962000,3483480000,-,-,737.92,38.7
6416,2021/03,6482307000,4646470000,5537401000,700636000,57619000,81835000,3032.88,71.7
6417,2021/03,292104000000,268887000000,260961000000,254138000000,-,-,873.16,91.4
6418,2021/03,31772986000,22113265000,23151572000,18174396000,4300000000,-,745.55,69.6
6419,2021/03,57961970000,52297036000,52638043000,48647496000,-,-,3131.56,90.2
6424,2021/03,14915381000,3680914000,3480243000,2154041000,4550000000,285000000,836.84,24.7
6425,2021/12,572381000000,338919000000,339036000000,327426000000,5750000000,9948000000,4373.32,59.2
6428,2021/03,36150140000,16499087000,16471069000,14794781000,1130000000,10438332000,733.44,45.6
6430,2021/03,41084634000,30662219000,30532554000,29180239000,3000000000,-,2074.16,74.6
6433,2021/03,4589475000,3005007000,2999562000,1631414000,120000000,299075000,487.61,65.5
6439,2021/03,9071171000,3718561000,3491921000,904349000,100000000,2837919000,1624.96,41
6440,2021/12,129114000000,35672000000,36070000000,16642000000,38287000000,19386000000,1203.15,27.3
6444,2021/12,151189000000,23835000000,20105000000,-15151000000,39366000000,584000000,205.5,15.1
6445,2021/03,53674000000,30316000000,22658000000,11611000000,7858000000,-,1518.67,54.7
6448,2021/03,743896000000,499707000000,483050000000,509662000000,19167000000,38290000000,1858.28,64.9
6457,2021/03,330608000000,196332000000,180357000000,164411000000,15656000000,3939000000,3179.09,58.4
6458,2021/03,69000000000,50981000000,46180000000,36108000000,1000000000,2711000000,631.3,70.9
6459,2021/12,82719473000,69789596000,69745587000,50549346000,-,-,1367.13,84.4
6460,2021/03,421599000000,291256000000,294991000000,200551000000,-,42000000000,1236.82,69
6461,2021/03,61809000000,30267000000,28299000000,13279000000,4760000000,7765000000,3740.19,46.4
6462,2021/03,110544000000,80142000000,74030000000,61411000000,-,3000000000,7507.88,67.7
6463,2021/03,244059000000,143139000000,103322000000,97089000000,28938000000,13807000000,1685.47,47.6
6464,2021/12,157174000000,53369000000,53335000000,27844000000,12030000000,71958000000,1315.22,33.9
6465,2021/12,378469000000,259862000000,262579000000,239958000000,-,-,1779.92,68.1
6466,2021/09,12340184000,9366573000,9063825000,5948087000,-,90000000,4083.02,75.9
6471,2021/03,1171699000000,573569000000,554516000000,397837000000,-,-,1081.88,47.3
6472,2021/03,836563000000,183751000000,174321000000,52786000000,121836000000,220967000000,321.04,20.4
6474,2021/11,319312000000,138211000000,119427000000,96875000000,7347000000,56266000000,5470.13,40.7
6479,2021/03,976771000000,453998000000,451141000000,265417000000,137141000000,131480000000,1109.38,46.2
6480,2021/03,100946000000,59425000000,55803000000,34471000000,1200000000,6803000000,836.42,58.7
6481,2021/12,516086000000,314289000000,304555000000,233607000000,2545000000,99212000000,2442.9,59
6482,2021/03,34649136000,29171922000,28503594000,25848552000,-,-,850.14,83.5
6484,2021/03,30484703000,21969476000,21849648000,16385080000,-,-,2717.95,72.1
6485,2021/03,44040000000,36412000000,35136000000,28654000000,-,-,1628.19,82.7
6486,2021/03,176508000000,92441000000,89799000000,68224000000,2389000000,23447000000,1719.41,47.8
6488,2021/03,14128750000,12261562000,11776375000,7664571000,-,-,955.08,86.3
6489,2021/05,35767000000,20795000000,20051000000,11018000000,-,1345000000,1123.21,58.1
6490,2021/03,54949000000,45776000000,43502000000,34925000000,250000000,-,1936.95,83.3
6492,2021/11,12095000000,9004000000,8993000000,7463000000,-,1461000000,5314.48,74.4
6493,2021/03,54134377000,29635287000,22123630000,13169002000,5111269000,7201928000,785.42,41.7
6494,2021/03,4707864000,3555689000,3126086000,218789000,8000000,240000000,93.79,75.5
6495,2021/03,8295624000,3860738000,2059396000,194387000,1387100000,877920000,80.46,46.5
6496,2021/05,27210988000,22102967000,21573621000,19661138000,800000000,400000000,6189.34,81.2
6497,2021/12,18315139000,13680035000,12638588000,12317719000,-,-,2050.23,74.7
6498,2021/12,143419000000,81253000000,78149000000,51708000000,816000000,4575000000,896.54,56
6502,2021/03,3500636000000,-,1164534000000,-,-,-,2565.95,-
6505,2021/05,51967000000,24008000000,19214000000,12320000000,2085000000,11759000000,2685.08,46.2
6507,2021/03,109353000000,51354000000,39283000000,29007000000,9170000000,11914000000,1741.61,47
6508,2021/03,279059000000,99736000000,88673000000,60866000000,15479000000,16119000000,2127.72,34.6
6513,2021/03,40893684000,23565347000,19082853000,10382239000,-,897592000,3414.93,51.8
6517,2021/03,79057000000,61564000000,56149000000,54766000000,1317000000,-,2846.42,75.1
6518,2021/03,15749663000,9356134000,9126605000,6479929000,370600000,620915000,2076.83,59.4
6522,2021/08,1479719000,472917000,469091000,179091000,361000000,80477000,92.37,32
6523,2021/03,569347000000,107561000000,107018000000,35158000000,321486000000,67000000,915.07,18.8
6524,2021/12,22540000000,15149000000,14578205000,8642704000,1573531000,1402522000,571.88,67.2
6525,2021/03,273769000000,64943000000,64943000000,-,-,-,281.87,23.7
6531,2021/06,2914638000,370522000,356321000,16188000,-,1444696000,107.98,12.2
6533,2021/12,10560977000,4945855000,4100567000,2115627000,-,1224915000,440.5,40.9
6535,2021/07,18992000000,14720000000,14712000000,13422000000,-,-,227.95,77.4
6537,2021/12,3957000000,1715000000,1624000000,-297000000,150000000,415000000,237.46,41.5
6538,2021/03,4518000000,2953000000,2953000000,2414000000,-,790000000,143.68,65.4
6539,2021/03,10158827000,9380075000,8643500000,6825474000,-,-,374.65,92.1
6540,2021/12,16805568000,10860904000,10640227000,9076645000,-,-,1059.8,64.6
6541,2021/03,6909197000,1917269000,1903347000,1149140000,650000000,1466968000,67.51,27.7
6542,2021/06,9404000000,5225678000,5257473000,4220188000,-,1304690000,926.91,55.6
6544,2021/03,20473000000,10505000000,10371256000,5014612000,2038180000,1418034000,57.98,50.2
6545,2021/03,2346627000,1017508000,1017508000,592010000,110000000,261748000,190.07,43.4
6546,2021/12,11056033000,6450986000,6380914000,5761978000,133838000,71348000,1201.83,58.3
6547,2021/06,17296000000,-2933000000,-2923405000,-6812327000,7600000000,8948225000,-227.8,-17
6549,2021/03,4927251000,2157377000,2084648000,1523511000,-,525064000,752.64,42.3
6550,2021/03,2889574000,330293000,304178000,-1390518000,800000000,916287000,24.27,10
6551,2021/09,4619561000,842933000,837992000,-309310000,771208000,1056713000,98.83,18.1
6552,2021/05,4818000000,3151000000,3147623000,2249481000,-,926426000,174.46,65.3
6553,2021/12,7761805000,3221066000,3191812000,1870998000,-,935261000,301.72,41.1
6554,2021/09,4237000000,2840000000,2777674000,1819870000,-,-,315.04,65.6
6556,2021/03,5473175000,4750008000,4750002000,4082130000,-,-,167.35,86.8
6558,2021/11,2192728000,759525000,758755000,-603788000,650000000,500000000,288.84,34.6
6560,2021/12,5080000000,2076000000,2076223000,1277611000,-,682216000,489.41,40.9
6561,2021/12,9993868000,1307726000,1276453000,-2008017000,1567275000,1024168000,102.82,12.8
6562,2021/03,5884694000,2657329000,2609013000,-503496000,587428000,650988000,145.19,44.3
6563,2021/09,1824035000,973177000,973177000,552751000,-,-,191.04,53.4
6564,2021/03,14222281000,5522920000,5520360000,3327635000,4337500000,1725572000,207.58,38.8
6565,2021/03,20440743000,5987279000,5987279000,3646602000,-,7888536000,422.36,29.3
6566,2021/03,20845822000,15775618000,15575388000,13347350000,137632000,943666000,993.97,75.7
6567,2021/05,4495676000,1931774000,1931774000,567078000,-,880336000,305.21,43
6568,2021/03,12780951000,10120773000,9984181000,6118971000,-,1083356000,1304.18,79.2
6569,2021/03,21631000000,12763000000,12744000000,8674000000,-,-,375.86,59
6570,2021/03,11007970000,3049386000,3001648000,1841428000,-,4230895000,514.68,27.7
