業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
3361,2022/04,25921386000,1688720000,2175234000,1058365000,52.22,5.83,3.92
336A,2022/03,601000000,-,-1792000000,-19848000000,-1299.15,-,-
3370,2022/03,4020841000,-135174000,-68575000,-110227000,-45.58,-,-
3371,2022/03,21226804000,4030255000,4161800000,2363421000,90.99,17.96,10.37
3372,2022/03,2603688000,-715247000,57066000,600000,0.04,0.16,0.01
3374,2022/03,37551556000,2121665000,2107832000,1541360000,442.17,16.23,6.11
3375,2022/03,9614645000,505331000,510774000,346213000,238.11,14.25,6.44
3377,2022/11,33480946000,1653702000,2259315000,1550042000,110.99,22.38,12.9
3386,2022/12,9553000000,816000000,790000000,517000000,89.06,6.42,5.01
3388,2022/03,67749042000,2008734000,2439094000,1780807000,154.08,6.56,3.99
338A,2022/12,232282000,-124142000,-113429000,-115236000,-58.94,-,-
3390,2022/03,6626000000,70000000,-115000000,-58000000,-0.65,-,-
3392,2022/03,39788128000,-397125000,-242716000,-746543000,-50.57,-,-
3393,2022/03,16011043000,344806000,553766000,958454000,100.02,22.67,8.42
3395,2022/03,47721642000,-3578738000,2472083000,-4711792000,-222.03,-,-
3397,2022/03,153355000000,14243000000,-,8979000000,103.71,14.48,3.73
3401,2022/03,926054000000,44208000000,49692000000,23158000000,120.58,5.27,1.92
3402,2022/03,2228523000000,100565000000,-,84235000000,52.63,5.99,2.77
3405,2022/12,756376000000,87139000000,84060000000,54307000000,161.12,8.4,4.45
3407,2022/03,2461317000000,202647000000,212052000000,161880000000,116.68,9.59,4.83
3409,2022/03,830451000,-140408000,-129149000,-128098000,-7.87,-,-
340A,2022/05,559634000,-,-82588000,-86992000,-14.79,-,-
3416,2022/12,2787412000,178139000,187358000,121830000,55.07,13.76,5.22
3417,2022/03,278162000000,631000000,1583000000,972000000,70.48,4.43,0.85
3418,2022/07,9969720000,-447322000,1185333000,123784000,14.39,5.51,1.39
3419,2022/10,2295786000,58500000,68132000,40436000,35.6,8.06,3.12
341A,2022/03,1046423000,-,-558174000,-898111000,-89.87,-,-
3420,2022/03,25957620000,2489073000,2599708000,1840703000,250.11,9.61,7.02
3421,2022/07,39152806000,1890944000,2286057000,1520955000,92.3,3.73,2.56
3422,2022/03,45663000000,2931000000,2679000000,1996000000,170.08,10.96,4.27
3423,2022/03,24150209000,1982382000,1992261000,1614298000,53.66,16.28,6.82
3426,2022/06,9990863000,577302000,606441000,412135000,103.3,4.2,3.2
3431,2022/03,58002000000,5810000000,5992000000,3406000000,125.12,10.2,5.51
3433,2022/03,43813000000,10255000000,10571000000,6909000000,113.62,14.07,9.94
3434,2022/03,53767000000,586000000,1036000000,600000000,62.76,2.24,1.07
3435,2022/03,18735490000,1716401000,1697305000,1071805000,136.15,7.54,5.56
3436,2022/12,441083000000,109683000000,111339000000,70205000000,200.49,13.16,7.87
3437,2022/03,8617471000,614823000,687407000,486020000,307.39,7.82,5.04
3439,2022/06,12448330000,354383000,536763000,395409000,78.11,4.36,2.41
343A,2022/03,634296000,-,-275789000,-281851000,-74.17,-,-
3440,2022/08,7374000000,358615000,396000000,154000000,23.9,1.59,1.06
3441,2022/07,9453992000,501749000,507728000,355751000,77.07,6.33,3.06
3442,2022/03,5697097000,282428000,252039000,189561000,157.46,11.29,2.79
3443,2022/03,103760000000,6412000000,7689000000,5176000000,97.5,7.29,3.88
3444,2022/04,5045021000,-596665000,-852695000,-669710000,-55.43,-,-
3445,2022/12,49864000000,13018598000,15500000000,7739000000,299.29,16.5,6.07
3446,2022/06,1150981000,-71221000,-26981000,-32127000,-5.48,-,-
3447,2022/03,16063586000,2135721000,-,1452853000,105.36,9.6,6.45
3449,2022/12,22174025000,2752440000,3060487000,2413428000,132.16,10.84,7.3
3452,2022/12,19911000000,2913000000,2415000000,1637000000,83.95,13.69,2.92
3454,2022/11,14284494000,1816138000,1356888000,1180361000,84.17,5.48,1.35
3457,2022/06,41395000000,2871000000,2947000000,1955000000,99.96,14.15,2.98
3458,2022/07,62734000000,10182000000,9187000000,5775000000,196.79,15.97,4.88
3461,2022/09,2778169000,7085000,1053000,29492000,4.43,1.35,0.81
3464,2022/03,35186178000,2208715000,1918612000,1217053000,166.82,14.95,3.81
3465,2022/03,184388000000,23659363000,23203000000,14746000000,488.24,33.49,9.03
3467,2022/03,23763786000,2252117000,2040363000,1411695000,246.29,30,7.24
3469,2022/06,10756498000,50413000,95393000,57754000,16.83,2.83,1.15
3474,2022/12,4735437000,214635000,213791000,271490000,41.91,14.45,5.56
3475,2022/10,40048824000,4612042000,4342062000,2858315000,99.58,24.92,11.69
3477,2022/03,12359365000,748856000,712788000,480272000,120.09,14.91,6.34
3480,2022/10,57922958000,6312419000,6189807000,4303897000,204.8,16.07,7.3
3482,2022/12,23637000000,7545000000,7230000000,4843000000,301.69,33.25,7.37
3484,2022/03,11415134000,909853000,986636000,662386000,37.37,19.9,5.57
3486,2022/12,35673388000,2776548000,2278850000,1458850000,91.78,22.66,4.51
3489,2022/03,17020985000,1759771000,1511867000,1034458000,34.79,18.8,6.15
3491,2022/10,113569000000,1014000000,-601000000,384000000,10.67,1.99,0.7
3494,2022/09,2159719000,226551000,90807000,60396000,7.72,1.56,0.39
3495,2022/09,8713191000,794247000,794749000,493053000,183.47,12.19,4.28
3496,2022/09,6417326000,878341000,872245000,597669000,101.94,34.16,19.69
3497,2022/07,18202986000,-3232430000,-3957179000,-4688026000,-1470.04,-,-
3498,2022/08,20780000000,2141932000,1732000000,1018000000,66.4,11.07,3.34
3501,2022/05,81713000000,110000000,950000000,281000000,22.2,0.99,0.33
3504,2022/03,12322862000,1688841000,2992022000,1575677000,101.67,3.32,2.57
350A,2022/07,1210109000,-,36111000,26264000,1.29,-,0.76
3512,2022/03,9839850000,629442000,829545000,499185000,26.38,2.93,2.19
3513,2022/03,12355000000,531000000,758000000,523000000,114.26,2.79,2.03
3521,2022/03,751440000,-115493000,-131783000,-22004000,-1.01,-,-
3524,2022/04,18373480000,370031000,544035000,190497000,73.45,3.08,0.69
3526,2022/03,53514000000,536000000,671000000,510000000,84.94,2.96,1.01
3528,2022/03,7243912000,11131000,106049000,1415753000,28.56,7.33,4.88
3529,2022/03,21445000000,-2293000000,-1804000000,-1827000000,-114,-,-
352A,2022/03,4237034000,-,-123884000,-176235000,-16.57,-,-
3536,2022/08,11327460000,443697000,313603000,258141000,8.51,11.85,1.36
3537,2022/03,21147821000,302336000,474894000,578640000,167.29,8.33,4
3538,2022/06,39696158000,2366474000,2377641000,1550541000,162.84,17.56,8.32
3539,2022/07,140845000000,6675000000,6925000000,4266000000,79.95,11.95,7.25
353A,2022/05,2556066000,-,-13390000,-24464000,-25.75,-,-
3540,2022/12,42891000000,3990000000,3889000000,2521000000,50.42,13.84,8.35
3541,2022/08,5192670000,-123024000,-110546000,-127093000,-5.82,-,-
3542,2022/03,16832715000,596061000,621242000,382623000,36.43,7.26,4.77
3544,2022/05,82905000000,747000000,793000000,316000000,22.92,3.59,0.76
3546,2022/02,156939000000,6281000000,6842000000,4091000000,135.88,15.21,5.28
3547,2022/11,10919180000,-169180000,1399157000,743085000,81.29,38.32,9.77
3549,2022/05,328335000000,14070000000,15785000000,9839000000,104.01,11.33,4.2
3551,2022/03,38945850000,1444571000,1614438000,960509000,113.34,4.52,1.77
3553,2022/03,47096000000,1840000000,2285000000,1684000000,68.83,4.98,3.1
3556,2022/09,8587744000,500614000,842027000,500846000,40.76,22.71,5.2
3558,2022/02,9875834000,883688000,852539000,604516000,52.63,12.74,8.67
3559,2022/03,1932744000,197877000,199020000,137363000,28.97,10.56,8.54
3560,2022/08,5907938000,275287000,290745000,205708000,88.68,5.32,3.87
3561,2022/03,19398059000,1050669000,1083340000,923747000,34.91,24.36,6.05
3563,2022/09,281301000000,10123000000,-,3607000000,31.17,5.54,1.09
3566,2022/12,6333001000,401841000,409980000,276475000,27.69,10.15,7.45
3569,2022/03,109771000000,10901000000,11927000000,8553000000,159.41,9.46,5.5
3571,2022/03,7507033000,-582648000,-428816000,-1128083000,-88.39,-,-
3577,2022/03,11142800000,73365000,115122000,48492000,14.97,0.78,0.36
3578,2022/03,2277492000,-408986000,-350063000,-128980000,-50.47,-,-
3580,2022/03,31449000000,1593000000,2154000000,2184000000,52.25,6.12,4.59
3583,2022/03,5486187000,706808000,727250000,536508000,194.04,9.91,5.68
3591,2022/03,172072000000,3291000000,-,1732000000,27.83,0.79,0.58
3593,2022/03,36778000000,6135000000,6285000000,4370000000,152.99,5.47,4.42
3597,2022/06,16983490000,2214859000,3016566000,2835945000,983.73,8.09,7.08
3598,2022/03,9662616000,-1026951000,-957694000,-1336061000,-94.3,-,-
3600,2022/03,5417452000,-212916000,-168631000,-164221000,-119.29,-,-
3604,2022/03,30091616000,740807000,856914000,642619000,110.88,10.88,3.75
3607,2022/08,9507000000,104073000,686000000,824000000,93.17,26.27,6.07
3611,2022/03,51056000000,181000000,1037000000,559000000,57.07,2.08,1.08
3623,2022/12,3434759000,481665000,480082000,323041000,51.36,14.27,2.13
3624,2022/09,2671554000,13196000,10274000,-100629000,-10.24,-,-
3625,2022/06,5519060000,-237305000,-206566000,-168804000,-23.86,-,-
3626,2022/03,482547000000,54739000000,55710000000,39462000000,157.69,13.46,8.28
3628,2022/06,2990284000,-315909000,-379068000,-410799000,-38.68,-,-
3632,2022/06,74906000000,11498000000,14106000000,10121000000,54.58,11.2,8.67
3633,2022/12,10531259000,732303000,767173000,510092000,96.37,18.97,4.46
3634,2022/03,873194000,-101897000,-101506000,-150237000,-61.25,-,-
3636,2022/09,116620000000,9165000000,10493000000,7707000000,474.63,12.22,6.72
3639,2022/06,5392456000,-362809000,-296607000,-412172000,-64.18,-,-
3640,2022/03,17306483000,1245653000,1242594000,859281000,171.75,11.62,4.14
3641,2022/03,20700000000,957000000,1208000000,751000000,78.14,8.63,5.43
3645,2022/05,3745765000,445120000,449577000,380100000,43.44,22.32,12.07
3646,2022/03,2891166000,138809000,140911000,80206000,14.56,2.83,2.26
3647,2022/08,1926617000,37873000,38367000,-452894000,-26.89,-,-
3648,2022/03,21187182000,948746000,981938000,638173000,35.89,4.94,3.43
3649,2022/12,4541242000,1028522000,1055708000,722779000,28.21,17.9,14.51
3652,2022/03,1667991000,-126621000,-122631000,-157197000,-49.93,-,-
3653,2022/10,1997017000,-588409000,-510857000,-668391000,-130.04,-,-
3655,2022/06,8561311000,1144952000,1166580000,803246000,36.53,16.57,13.06
3656,2022/12,16880927000,-598112000,-73471000,-541922000,-13.97,-,-
3659,2022/12,353714000000,103696000000,-,100339000000,114.74,11.69,9.62
3660,2022/06,34401000000,-453000000,-593000000,-571000000,-7.99,-,-
3661,2022/03,13574000000,1679000000,1717000000,976000000,13.51,19.14,6.88
3662,2022/07,31790000000,-298000000,-219000000,-1337000000,-71.68,-,-
3663,2022/12,7543175000,1465781000,1605351000,1047911000,29.83,12.85,10.32
3664,2022/12,3587967000,-354777000,-392077000,-448690000,-12.35,-,-
3666,2022/03,9046822000,1144354000,1191041000,650526000,32.98,12.34,9.56
3667,2022/12,4118782000,-335038000,-375712000,-415443000,-25.85,-,-
3668,2022/09,32541000000,4310000000,5732000000,2414000000,18.84,3.15,2.9
366A,2022/03,9292370000,-,657439000,442948000,40.65,-,13.82
3670,2022/03,5344731000,185902000,192497000,115390000,96.39,6.35,3.95
3671,2022/12,5050266000,547571000,592852000,419387000,17.53,14.28,6.4
3672,2022/09,6004310000,-801755000,-740306000,-780445000,-44.85,-,-
3673,2022/12,13832547000,-2896904000,-,-2431390000,-27.54,-,-
3674,2022/09,6256378000,322236000,312394000,56501000,5.36,1.24,0.77
3675,2022/06,24899126000,2521879000,2497995000,1559419000,79.07,27.05,11.87
3676,2022/03,29178789000,2696201000,2774078000,1778650000,82.25,25.44,10.1
3677,2022/09,14655072000,1815396000,1829211000,1242698000,53.36,23.01,15.94
3679,2022/03,15272000000,3314000000,-,2262000000,20.92,15.15,10.47
367A,2022/08,-,-,-,-452000000,-51.67,-,-
3680,2022/12,7906739000,2110076000,-,1818596000,116.77,30.58,21.47
3681,2022/12,12229135000,675093000,612898000,84594000,3.49,1.43,0.5
3682,2022/03,2068504000,348410000,350606000,248586000,37.32,7.55,5.6
3683,2022/12,12225000000,1127000000,1141000000,909000000,87.27,12.94,7.13
3686,2022/03,1640294000,-288220000,-287052000,-315160000,-7.44,-,-
3687,2022/09,6310732000,1624068000,1690053000,1082575000,33.53,24.52,13.26
3688,2022/12,25940000000,2418000000,3036000000,3035000000,119.17,11.16,6.02
3690,2022/09,3334143000,392659000,399971000,236057000,37.7,13.31,7.61
3691,2022/09,623885000,-148329000,-1559000,-196258000,-54.12,-,-
3692,2022/03,1779344000,103457000,156236000,120978000,14.96,7.02,4.93
3694,2022/03,8310717000,1534621000,1485545000,943561000,17.14,18.3,12.77
3695,2022/12,5200640000,419722000,458176000,356385000,218.39,18.67,11.6
3696,2022/12,20536320000,1246792000,679976000,46606000,4.12,0.52,0.21
3697,2022/08,64873000000,6913000000,7552000000,4974000000,18.85,19.44,12.36
3698,2022/09,2840897000,97424000,138506000,-339600000,-62.23,-,-
369A,2022/08,1782635000,-,412547000,276024000,69.01,-,11.2
3708,2022/03,80711000000,4231000000,5733000000,5251000000,132,7.28,4.19
3710,2022/09,2651761000,-35478000,196174000,65435000,12.81,1.33,1.12
3712,2022/09,3230937000,1242018000,1243017000,862115000,51.48,15.24,12.08
3719,2022/12,642513000,23910000,23867000,14711000,0.64,1.72,1.49
3723,2022/09,2533808000,1460610000,1573306000,1027651000,99.97,11.64,10.6
3726,2022/09,2324589000,-119080000,-116993000,-156527000,-21.76,-,-
3727,2022/12,3496572000,90164000,51939000,185661000,8.39,8.42,6.27
372A,2022/05,35473831000,-,1828832000,1211432000,371.67,-,-
3733,2022/10,27569000000,4853890000,4909000000,3399000000,628.45,12.47,10.08
3738,2022/03,476464000000,10567000000,15381000000,10579000000,189.74,15.02,4.38
3739,2022/03,1915036000,92301000,75004000,83962000,6.4,9.85,6.8
373A,2022/08,1012299000,-,193017000,135788000,54.32,-,5.37
3741,2022/03,6560259000,1062517000,1107058000,780299000,76.28,11,9.26
3744,2022/12,14420269000,-572883000,-499376000,-639793000,-73.81,-,-
3747,2022/09,2056330000,241101000,62625000,173518000,24.15,13.53,10.78
3750,2022/03,1335578000,-462323000,-418065000,-77633000,-8.79,-,-
3753,2022/03,3249612000,157845000,154588000,114064000,12.06,21.35,6.36
3758,2022/12,20587000000,835000000,720000000,172000000,7.78,1.91,0.84
3760,2022/05,1409370000,-813363000,-812805000,-936992000,-167.93,-,-
3762,2022/03,36513619000,3734507000,-,2371920000,59.65,13.94,4.52
3763,2022/03,6689922000,2205819000,2271488000,1591385000,51.6,14.27,11.76
3765,2022/12,105505000000,27649000000,28985000000,19022000000,305.61,16.22,12.5
3766,2022/03,8339027000,334042000,354354000,239572000,70.33,6.18,4.4
3768,2022/03,3745660000,669661000,693284000,459076000,61.32,7.86,6.61
3769,2022/09,50298354000,16249114000,-,24152140000,318.45,27.72,8.83
3770,2022/04,4804311000,72651000,212657000,-8361000,-0.65,-,-
3771,2022/03,18405466000,2078275000,2113540000,1492127000,89.26,18.37,11.58
3772,2022/03,29029801000,5676194000,5317942000,3513770000,206.07,32.16,8.92
3773,2022/03,4461103000,823210000,929614000,448318000,24.4,3.84,3.4
3774,2022/03,226335000000,23547000000,-,15672000000,86.78,15.14,6.76
3775,2022/12,2597744000,-210440000,-174485000,-341528000,-69.48,-,-
3776,2022/12,14126453000,-361734000,530067000,-391986000,-6.42,-,-
3777,2022/12,754091000,-109278000,-116141000,-171307000,-0.77,-,-
3779,2022/03,937284000,11923000,15971000,4172000,0.4,1.12,0.81
3782,2022/12,942780000,-204406000,-160654000,-817685000,-16.93,-,-
3784,2022/12,31734588000,3098977000,3058062000,2051991000,122.01,17.09,9.89
3787,2022/03,569314000,-74399000,-68010000,-70941000,-27.36,-,-
3788,2022/12,15960064000,1141059000,1215406000,846756000,73.51,10.67,5.81
378A,2022/06,2601105000,-,704767000,-38929000,-7,-,-
3791,2022/05,11872358000,573492000,574468000,5751000,0.29,0.11,0.05
3793,2022/03,10528500000,1591111000,1541772000,807301000,28.29,17.85,8.36
3796,2022/03,2434354000,165503000,166756000,106959000,7.75,6.25,4.89
3798,2022/03,7367000000,1606224000,1607000000,998000000,17.82,14.23,11.37
3799,2022/03,18427578000,551279000,755609000,556045000,70.99,7.46,5.17
3800,2022/03,10441411000,693247000,828757000,522254000,68.59,4.76,3.64
3802,2022/03,1755879000,185144000,187295000,113281000,29.89,9.91,8.41
3803,2022/03,928825000,5655000,9501000,6423000,3.19,1.9,0.84
3804,2022/10,4232504000,897696000,899548000,591584000,92.39,16.53,10.03
3807,2022/12,924304000,-100080000,-73791000,-2897513000,-63.35,-,-
3808,2022/06,832474000,-1298256000,-1634115000,-5120709000,-403.51,-,-
3810,2022/05,7416000000,-1353000000,-1488000000,-2097000000,-258.86,-,-
3814,2022/09,1336715000,-515207000,-553198000,-598881000,-209.36,-,-
3815,2022/08,2203542000,193694000,181782000,153803000,15.26,11.35,5.12
3816,2022/07,2877109000,471592000,507284000,339562000,87.46,7.7,6.47
3817,2022/03,40203000000,5440000000,6463000000,3577000000,289.95,14.15,8.9
3823,2022/08,919084000,-161590000,-162147000,-403280000,-12.66,-,-
3824,2022/05,1799188000,30558000,30590000,29960000,31.87,8.62,3.83
3825,2022/03,28753000000,8205000000,8173000000,6913000000,64.05,49.04,9.47
3830,2022/03,15789989000,2239405000,2202016000,1454708000,96.89,27.1,12
3834,2022/03,11577000000,1834000000,1839000000,1255000000,44.91,11.13,9.7
3835,2022/03,4352215000,1081701000,1087821000,744047000,16.16,12.75,11.8
3836,2022/06,18703387000,3247189000,2988973000,2045033000,54.37,19.3,12.31
3837,2022/03,12247996000,1088001000,1130737000,784940000,42.31,13.43,9.73
3840,2022/03,2114333000,-681607000,-737321000,-745991000,-20.96,-,-
3841,2022/03,1973334000,218783000,276454000,169272000,44.04,5.44,3.91
3842,2022/03,3750288000,188605000,181071000,164657000,63.48,8.19,4.78
3843,2022/04,43075732000,3165215000,2878922000,827851000,41.86,12.03,2.36
3844,2022/03,24985000000,3996000000,4000000000,2517000000,78.97,18.21,13.29
3845,2022/03,2627011000,162166000,259597000,252959000,14.37,34.88,21.54
3847,2022/03,10643541000,763644000,771491000,521354000,352.35,9.36,5.99
3848,2022/03,2301419000,442093000,458521000,322008000,53.07,8.39,6.59
3849,2022/03,626989000,19519000,33070000,22067000,13.52,2.08,1.75
384A,2022/06,384179000,-,1081000,687000,0.62,-,-
3850,2022/03,7653784000,843493000,811514000,550015000,113.53,12.23,7.18
3851,2022/03,5716843000,1566517000,1688977000,1273398000,253.06,21.29,15.48
3852,2022/12,16628138000,1054726000,1084013000,804108000,100.25,12.02,7.47
3853,2022/03,2967587000,3445255000,-,2510411000,152.43,30.04,19.93
3854,2022/07,12944157000,2100414000,2121077000,1377907000,55.04,24.11,14.39
3856,2022/06,92122000000,1605000000,1418000000,806000000,49.06,13.73,0.95
3857,2022/03,42660000000,1595166000,1769000000,1401000000,53.59,8.88,5.54
3858,2022/03,2058165000,77630000,90943000,-39696000,-3.8,-,-
3861,2022/03,1470161000000,120119000000,135100000000,87509000000,88.35,10.28,4.26
3863,2022/03,1045086000000,12090000000,14490000000,1990000000,17.23,0.47,0.12
3864,2022/03,181920000000,-248000000,1964000000,1096000000,24.6,1.57,0.51
3865,2022/03,261616000000,20455000000,29514000000,21206000000,126.21,9.81,5.63
386A,2022/06,18096753000,-,377150000,211103000,14073.53,-,3.42
3877,2022/03,90104000000,2352000000,3077000000,1268000000,94.98,2.61,1.04
3878,2022/03,32785000000,1982000000,2310000000,1650000000,162.56,12.24,3.79
387A,2022/06,1245352000,149871000,166145000,225053000,140.74,36.59,21.64
3880,2022/03,612314000000,37569000000,37696000000,23721000000,142.91,9.16,2.82
3892,2022/05,10084173000,687681000,755125000,591135000,118.51,5.65,3.97
3895,2022/03,10897603000,-62169000,9401000,-2448669000,-311.55,-,-
3896,2022/03,15023034000,269393000,275712000,282823000,28.34,6.29,1.82
3900,2022/09,10574552000,932835000,946817000,802873000,52.6,17.54,10.51
3901,2022/12,4125325000,1623923000,1622529000,1139765000,86.27,25.69,18.69
3902,2022/12,6104599000,1758053000,1750949000,870509000,22.77,24.76,17.78
3903,2022/04,18942037000,-2262168000,-3890047000,-6273694000,-214.07,-,-
3904,2022/12,16502267000,1205706000,1213424000,779841000,50.11,16.17,7.1
3905,2022/03,1692513000,77311000,165558000,2438000,0.17,0.09,0.06
3907,2022/11,4510000000,381000000,394000000,254000000,87.58,14.92,7.38
3908,2022/03,2368907000,69238000,76320000,54265000,11.7,2.94,2.29
3909,2022/12,4631643000,-530602000,-541085000,-526332000,-61.43,-,-
3910,2022/03,2742835000,145411000,129544000,91394000,16.84,6.45,4.09
3911,2022/12,13668607000,400193000,315679000,601877000,15.05,8.94,7
3912,2022/12,3144574000,864851000,865539000,558336000,69.7,18.37,15.85
3913,2022/12,827242000,-196744000,-182044000,-185051000,-89.41,-,-
3914,2022/12,3051893000,579855000,586549000,408115000,61.57,18.35,13.09
3916,2022/06,16156871000,2004606000,2004172000,1439097000,47.19,25.92,18.73
3917,2022/03,5423862000,342168000,340756000,255050000,36.51,8.41,5.64
3918,2022/09,25170060000,1445020000,1549229000,643104000,63.97,8.28,3.8
3919,2022/02,7806949000,1660920000,1695580000,1103237000,140.72,20.12,11.81
391A,2022/04,4570253000,-,658910000,261486000,240.78,-,-
3920,2022/09,1501125000,-48017000,-22606000,-17544000,-3.17,-,-
3923,2022/03,20629000000,1578000000,1595000000,1078000000,2.97,12.51,9.21
3924,2022/03,9596440000,872146000,879643000,627206000,34.93,14.36,9.65
3925,2022/03,7077843000,1757894000,1751174000,1082821000,79.74,30.65,24.3
3926,2022/03,1201541000,-653602000,-541434000,-544801000,-17.57,-,-
3927,2022/03,1682921000,-57517000,-59403000,-29416000,-5.51,-,-
3928,2022/12,10542863000,-399269000,-419685000,-1633077000,-191.28,-,-
3929,2022/03,4630337000,164070000,137592000,28671000,4.79,2.73,0.58
3930,2022/07,3063179000,324906000,342635000,240222000,80.03,9.83,8.08
3932,2022/03,26273000000,7448000000,7867000000,5193000000,381.62,13.59,11.27
3933,2022/03,4095498000,592936000,647585000,472717000,61.91,22.42,7.4
3934,2022/03,11567934000,1507348000,1532960000,1049457000,176.77,17.05,10.43
3936,2022/03,1816816000,136820000,446968000,419214000,11.78,36.35,24
3937,2022/03,4726359000,1033235000,1055077000,832144000,70.38,21.83,14.8
3939,2022/09,2502775000,962766000,980825000,685516000,14.45,26.94,10.54
3940,2022/12,2695794000,351880000,370915000,255713000,5.53,9.02,8.14
3941,2022/03,746926000000,33279000000,36641000000,28188000000,113.83,8.24,3.02
3943,2022/03,19752000000,1288000000,1528000000,1056000000,136.78,6.73,4.36
3944,2022/12,17058682000,468399000,489691000,330701000,299.69,4.19,1.94
3945,2022/03,25134000000,-496000000,-503000000,-642000000,-420.05,-,-
3946,2022/03,206007000000,8331000000,8978000000,5980000000,364.86,7.9,3.15
3947,2022/12,56786982000,1351724000,2024907000,1611744000,162.36,3.97,2.37
3948,2022/12,11994881000,1968551000,1975876000,1272137000,220.99,14.26,10.71
3950,2022/12,89060000000,5972000000,6353000000,4058000000,71.17,6.21,4.3
3951,2022/03,38806512000,2295944000,2523035000,1776211000,81.24,5.67,2.57
3952,2022/03,11047724000,713560000,784308000,536046000,107.92,4.3,3.62
3953,2022/03,4980690000,254722000,235436000,130262000,27.07,2.35,1.68
3954,2022/03,21598576000,1402715000,1583918000,1102210000,248.24,5.68,3.75
3958,2022/06,12373824000,339439000,734659000,551258000,89.13,7.92,4.07
3961,2022/12,1241200000,-,80064000,9371000,3.16,0.76,0.68
3962,2022/03,10140000000,4582000000,-,3093000000,42.81,9.24,7.24
3963,2022/03,1958338000,450655000,452773000,339691000,12.78,11.83,9.98
3964,2022/12,40455750000,6601382000,6699838000,4346059000,79.74,19.3,11.64
3965,2022/09,6747089000,-260240000,-245813000,-248375000,-43.45,-,-
3968,2022/12,13622780000,906271000,1050617000,743323000,22.16,20.63,6.61
3970,2022/03,4380215000,777550000,784143000,448076000,190.61,15.04,11.89
3974,2022/10,2587750000,224162000,223129000,100661000,22.09,4.62,2.9
3976,2022/10,2456133000,-327871000,-325351000,-365864000,-124.76,-,-
3978,2022/06,37736000000,5106000000,-,3147000000,79.69,9.93,3.76
3979,2022/03,4029292000,-241449000,-251790000,-64401000,-2.34,-,-
3981,2022/12,18713173000,1755563000,1608247000,664510000,111.34,10.52,3.49
3983,2022/12,6210714000,2286563000,-,1623552000,100.75,22.15,14.7
3984,2022/06,2683662000,1024535000,1018333000,721892000,45.42,13.03,11.57
3985,2022/09,2253812000,-195641000,-194390000,-175715000,-16.5,-,-
3986,2022/06,1263284000,153586000,153678000,116752000,25.32,8.15,6.2
3987,2022/08,2217113000,19547000,34311000,27770000,5.38,2.52,1.48
3988,2022/07,7576146000,435697000,457369000,305976000,29.57,11.99,7.12
3989,2022/09,4429056000,401531000,-,472680000,21.88,70.56,20.3
3990,2022/05,23584921000,971395000,1002707000,448329000,22.65,10.26,4.19
3991,2022/08,4497674000,1251727000,1238554000,741633000,78.97,36.06,20.6
3992,2022/09,6730166000,690790000,724817000,499152000,24.93,13.98,10.83
3993,2022/09,11509927000,1565906000,1551423000,836612000,27.38,2.87,2.17
3994,2022/11,21477195000,-8469297000,-9581548000,-9449804000,-176.44,-,-
3995,2022/01,2348848000,97025000,94575000,121972000,11.36,10.57,3.32
3997,2022/12,3270911000,318629000,327503000,200297000,5.89,13.69,9.19
3998,2022/12,2147821000,475463000,501037000,355399000,53.1,17.51,13.31
3999,2022/09,3234795000,122976000,-,117364000,22.74,11.47,3.42
4004,2022/12,1392621000000,61726000000,61711000000,32422000000,179.02,5.02,1.54
4005,2022/03,2765321000000,215003000000,-,162130000000,99.16,13.31,3.76
4006,2022/03,137551000000,5448000000,9691000000,12139000000,77.68,-9.39,4.79
4008,2022/03,115583000000,8072000000,8915000000,5895000000,85.81,7.49,4.86
4011,2022/12,1574596000,110019000,106916000,75143000,40.13,8.58,6.43
4012,2022/12,5854855000,576655000,586452000,390167000,97.05,15.34,11.19
4013,2022/12,3551547000,444370000,437112000,304655000,15.4,3.48,2.41
4014,2022/07,1306130000,-259978000,-256935000,-326515000,-52.36,-,-
4015,2022/08,1165474000,-160620000,-1506062000,-1834218000,-252.06,-,-
4016,2022/11,4357363000,120124000,120190000,45416000,22.35,8.8,2.53
4018,2022/06,727936000,155767000,145769000,99375000,71.23,19.03,13.88
4019,2022/12,1300965000,131619000,132261000,99394000,11.78,9.78,6.48
4020,2022/12,1088701000,147192000,146438000,100321000,46.2,12.71,10.66
4021,2022/03,207972000000,50959000000,53690000000,38776000000,271.88,18.83,13.86
4022,2022/03,35411000000,3475000000,3562000000,2538000000,64.01,12.56,6.05
4023,2022/03,168341000000,20142000000,-,14164000000,241.9,7.11,5.01
4025,2022/12,35846000000,2751000000,3144000000,2056000000,237.47,6.44,4.09
4026,2022/04,21787000000,2078000000,2084000000,1365000000,150.88,14.67,5.53
4027,2022/03,46362000000,3651000000,4156000000,2845000000,122.76,5.59,3.94
4028,2022/03,110955000000,11557000000,13272000000,11690000000,292.58,12.72,6.29
402A,2022/05,411222000,-,-1093797000,-1677267000,-55.29,-,-
4031,2022/03,38960000000,1123000000,1207000000,1022000000,114.15,4.45,2.37
4040,2022/03,17434000000,739000000,716000000,462000000,198.26,9.99,2.72
4041,2022/03,152536000000,11930000000,16512000000,12683000000,227.18,8.13,5.16
4042,2022/03,918580000000,144045000000,160467000000,107938000000,339.23,15.23,9.92
