財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
2919,2024/03,13352640000,9529193000,9098175000,5151349000,-,968000000,4987.02,71.4
291A,2024/03,888816000,660602000,658928000,432712000,-,-,330.3,74.3
2922,2024/03,43438716000,25074555000,24199223000,22029636000,3187000000,1638200000,1992.8,57.7
2923,2024/04,43737665000,20586489000,19635795000,18624394000,-,11568764000,4081.64,47.1
2924,2024/03,14636000000,9693000000,9619000000,8817000000,2197000000,329000000,1173,66.2
2926,2024/09,1285082000,1010671000,1010671000,-68879000,-,-,71.39,78.6
2927,2024/08,47030684000,13958098000,13922739000,9415025000,9078696000,13293145000,990.1,29.6
2928,2024/03,157151000000,29308000000,19529000000,-13217000000,-,-,35.11,12.4
2929,2024/07,36573000000,11585000000,11019000000,8356000000,14900000000,1231000000,412.69,31.7
2930,2024/02,8649454000,6996741000,6996741000,6860943000,-,-,50.29,80.9
2931,2024/12,73256000000,32113000000,30918000000,-2260000000,4144000000,15964000000,232.43,43.3
2932,2024/12,19284000000,8385000000,8323000000,6327000000,-,922000000,471.59,43.5
2933,2024/03,70992400000,19201341000,15990450000,7678750000,3205416000,12312360000,821.16,26.4
2934,2024/05,11412075000,1879949000,1138057000,-2370039000,918066000,2794193000,229.59,10
2935,2024/02,27713000000,18254000000,17719000000,15315000000,1100000000,1628000000,1438.37,64.6
2936,2024/02,3276764000,842462000,842079000,-2332522000,500000000,-,16.21,25.7
2937,2024/03,9422534000,4742077000,4628454000,2195239000,460000000,884201000,513.43,50.3
2938,2024/06,39170000000,14151000000,13668000000,9873000000,12558000000,4053000000,292.01,36.1
2961,2024/09,14579240000,7036629000,7030154000,6036503000,230000000,-,6342.07,48.2
2962,2024/06,9509373000,4688215000,3984759000,179320000,269800000,2533723000,512.04,49.3
296A,2024/03,5695308000,2372278000,2338915000,1028915000,-,-,62.48,41.1
2970,2024/12,19019000000,4306000000,4280000000,3745000000,4907000000,4434000000,254.09,22.5
2974,2024/09,41675538000,8255922000,8253466000,7680165000,9619686000,7457484000,2492.73,19.8
2975,2024/11,102760751000,25499546000,25363471000,21686985000,1885700000,61175270000,768.06,24.8
2976,2024/03,6747097000,2004794000,2002149000,1736697000,1199100000,2204728000,1492.11,29.7
2978,2024/07,4221550000,1800203000,1665521000,57064000,927916000,540914000,146.29,39.3
297A,2024/03,57570962000,10533525000,10475870000,7211203000,10000000,16849196000,175.23,18.3
2980,2024/03,24017080000,12460464000,12143265000,4091647000,1145467000,7275347000,752.3,50.6
2981,2024/03,15285571000,7146293000,7146293000,5951229000,3912125000,3322943000,1261.43,46.8
2982,2024/12,59809884000,18761135000,17511119000,6146730000,432000000,30528596000,389.83,31.3
2983,2024/01,25404541000,4355945000,4355945000,3659250000,6239082000,4854780000,409.8,17.1
2984,2024/03,49113404000,11962827000,11932512000,10300212000,5250338000,16792405000,1664.58,24.4
2986,2024/12,71247790000,18131540000,17963149000,15343583000,11489365000,26903181000,2915.56,25.2
298A,2024/12,1301194000,605904000,568252000,-1237227000,83298000,191941000,122.99,43.7
2991,2024/07,27156024000,8877647000,8852657000,7540405000,8076406000,3544879000,370.76,32.6
2993,2024/03,60651005000,10259573000,10259573000,8946009000,-,42362107000,2347.08,16.9
2997,2024/01,2844679000,1032421000,1044239000,574943000,263000000,1059542000,559.43,36.3
2998,2024/03,35749123000,3806935000,3756805000,1366642000,4699900000,722932000,128.3,10.5
2999,2024/08,11632404000,3441726000,3441726000,2750130000,4645470000,1188764000,571.07,29.6
299A,2024/03,10535289000,8906945000,8899425000,5092276000,-,-,21.54,84.5
3001,2024/12,140786000000,89731000000,67521000000,55166000000,2878000000,4918000000,2666.32,61.1
3002,2024/03,161971000000,120467000000,111239000000,81576000000,252000000,8230000000,3556.35,73.2
3003,2024/12,3048935000000,856344000000,769176000000,522922000000,166957000000,1037369000000,1093.78,27.3
3004,2024/03,26574000000,7614000000,5288000000,2777000000,9013000000,4590000000,1861.24,28.7
300A,2024/03,8744922000,6747186000,6758565000,6748565000,300079000,-,1124.53,77.2
3010,2024/03,23208107000,6884782000,6819325000,4438943000,984000000,6016982000,55.46,29.7
3011,2024/03,8702538000,2490529000,830522000,776931000,300000000,2791770000,161.31,28.4
3020,2024/03,18070000000,10416000000,10316000000,9025000000,-,398000000,3816.43,57.1
3021,2024/05,10493631000,3062170000,3061620000,2023016000,-,4079648000,582.87,29.2
3023,2024/03,32568000000,21450000000,21098000000,17835000000,1600000000,2092000000,1906.74,65.9
3024,2024/03,16981019000,4915192000,4834006000,3432421000,-,893429000,1260.01,28.9
3028,2024/06,201884000000,117240000000,113627000000,77523000000,7000000000,4000000000,3041.94,58.1
302A,2024/03,3717611000,621489000,617000000,518440000,-,1521500000,653.26,16.7
3030,2024/02,6931732000,2516748000,2516748000,963161000,52680000,2149650000,200.09,36.3
3031,2024/04,15382142000,4932818000,4778337000,2550214000,-,926250000,223.24,31.1
3032,2024/03,3373261000,801670000,663530000,76659000,670000000,606472000,154.04,22.9
3034,2024/03,117779000000,52837000000,52790000000,38030000000,-,23477000000,1414.44,44.8
3035,2024/08,8866585000,4210578000,4000389000,3142294000,852666000,44428000,773.48,47.5
3036,2024/03,182890000000,66350000000,54304000000,44332000000,23730000000,18077000000,2180.05,35.9
3038,2024/10,233392000000,132773000000,130105000000,125381000000,6865000000,30135000000,584.81,55.4
303A,2024/03,512326000,374385000,373981000,73981000,-,-,249.32,73
3040,2024/12,23286000000,12283000000,12486000000,11070000000,63000000,-,661.97,52.7
3041,2024/06,2717887000,544109000,544055000,405282000,470000000,701946000,109.76,20
3042,2024/03,1482603000,1145302000,1143194000,191954000,-,-,148.83,77.2
3043,2024/05,812581000,303261000,301348000,149734000,-,189080000,206.3,37.3
3045,2024/08,8122237000,5554727000,5554727000,4999707000,-,1025300000,2585.11,68.4
3046,2024/08,54045000000,25593000000,25180000000,22818000000,1909000000,24000000,1096.53,47.4
3047,2024/12,6324626000,1196020000,1177807000,1049608000,2680000000,129601000,498.57,18.9
3048,2024/08,478248000000,193179000000,141408000000,110094000000,61190000000,25559000000,889.57,31.8
304A,2024/02,1626440000,1434105000,1434105000,1334105000,-,-,1434.11,88.2
3050,2024/02,622734000000,251274000000,245586000000,192532000000,57250000000,169757000000,1877.89,40.4
3053,2024/12,5642000000,3152000000,3146000000,28000000,-,-,52.73,55.8
3054,2024/12,7463366000,2920467000,2861697000,1804127000,350000000,228630000,298.27,38.5
3055,2024/03,147300000000,60684000000,53763000000,42970000000,-,13000000,2819.97,41.2
3057,2024/01,7685462000,2918157000,2596050000,999518000,-,504087000,452.44,38
3058,2024/03,12485512000,2619098000,2421407000,-603235000,190000000,2013848000,359.6,21
3059,2024/03,16263641000,7355252000,7279342000,5834534000,-,4858381000,1511.12,45.2
3063,2024/02,9149089000,1595467000,1612708000,-2992039000,-,5116924000,129.19,16.9
3064,2024/12,145028000000,104267000000,103260000000,101469000000,215000000,-,208.64,71.5
3065,2024/02,4638288000,1257279000,1257279000,-1121876000,-,556410000,409.56,27.1
3066,2024/03,5273382000,1347487000,1308461000,143115000,-,1767591000,163.45,25.3
3067,2024/09,4271124000,1582596000,1518329000,603129000,100000000,1313878000,171.14,35.7
3068,2024/03,23048879000,7375087000,6072253000,5090477000,-,4496455000,885.65,24
3069,2024/03,41404135000,8474008000,7305012000,-7358551000,48058000,18773970000,137.45,15.9
3070,2024/01,596433000,113469000,84091000,-3038596000,-,181406000,8.48,17.8
3071,2024/01,6203320000,2989056000,2954919000,1254515000,1000000000,109758000,106.92,47.6
3073,2024/02,34292000000,9738000000,8845000000,1083000000,3227000000,4674000000,501.49,26.5
3075,2024/05,12842000000,9309463000,9281386000,9379148000,198000000,-,676.31,72.3
3076,2024/06,93901000000,80514000000,75305000000,66054000000,-,-,1689.86,85.2
3077,2024/03,2577808000,229719000,180999000,81192000,1500000000,-,40.52,8.9
3079,2024/03,22678874000,9198733000,9198733000,8892865000,-,-,880.72,40.6
3080,2024/02,10766362000,6120966000,6120966000,5541123000,200000000,191564000,477.76,56.9
3082,2024/06,7541398000,1839796000,1761283000,22699000,-,2991027000,155.3,23.3
3083,2024/02,1899539000,483717000,483717000,-465507000,243112000,111259000,167.8,25.5
3086,2024/02,1114726000000,394232000000,381898000000,167600000000,57330000000,156618000000,1453.7,34.3
3087,2024/02,127788000000,99474000000,99102000000,84891000000,470000000,139000000,2262.84,77.6
3088,2024/03,724747000000,515176000000,507902000000,301098000000,970000000,-,1233.84,71
3089,2024/11,3014471000,1955694000,1957653000,2393286000,510000000,-,1107.63,64.9
3091,2024/12,24520000000,20074000000,19951000000,16071000000,55000000,-,1344.3,81.6
3092,2024/03,161862000000,84744000000,84572000000,93512000000,20000000000,-,95.13,52.4
3093,2024/02,17728000000,8526000000,8458000000,7296000000,2506000000,1962000000,362.05,47.8
3094,2024/02,18902116000,4407985000,4399799000,-2535665000,2783078000,2160054000,347.18,23.3
3096,2024/03,23648719000,10356708000,9891933000,9893259000,737808000,2536392000,1100.18,43.8
3097,2024/06,61530000000,29558000000,29082000000,25573000000,1000000000,5040000000,816.16,47.2
3099,2024/03,1225103000000,600824000000,553017000000,210679000000,22454000000,53300000000,1582.36,48.5
3101,2024/03,606990000000,230087000000,154227000000,70315000000,68385000000,85637000000,2236.5,32.5
3103,2024/03,186333000000,38247000000,33259000000,21740000000,3085000000,86434000000,637.63,19.7
3104,2024/03,62512000000,43973000000,40569000000,32684000000,1223000000,210000000,1292.67,70.3
3105,2024/12,680112000000,297785000000,209685000000,176167000000,47311000000,130160000000,1716.57,39.7
3106,2024/03,192789000000,118074000000,98788000000,64164000000,9331000000,2313000000,6512.97,60.6
3107,2024/03,405256000000,142133000000,139744000000,115226000000,8400000000,12500000000,1518.55,35
3109,2024/03,83299000000,34080000000,21244000000,9254000000,10029000000,10931000000,2937.66,40.9
3110,2024/03,212112000000,123707000000,103979000000,67925000000,12626000000,16638000000,3246.23,55.7
3111,2024/03,18225000000,1613000000,1560000000,-4364000000,3310000000,6221000000,244.5,8.9
3113,2024/03,6044242000,2682099000,2957675000,-5413188000,18000000,1045519000,33.23,44.3
3116,2024/03,1128491000000,493642000000,449597000000,394213000000,10000000000,155000000000,2518.57,39.8
3121,2024/10,16375420000,4177264000,4177668000,241111000,-,11386154000,142.71,25.5
3123,2024/03,43533785000,19561027000,15544552000,13655898000,270000000,12638163000,1314.86,39.5
3131,2024/03,18579091000,7082275000,7005260000,4377623000,7116270000,290343000,3566.89,38.1
3132,2024/03,552244000000,256420000000,216627000000,171537000000,60587000000,3000000000,1357.63,44.2
3133,2024/03,3616862000,890654000,890531000,-1847924000,750118000,513387000,17.54,24.6
3134,2024/04,14512472000,10157139000,9401446000,8599706000,1200000000,774860000,287,69.3
3135,2024/06,5345043000,1306086000,864699000,220810000,2233336000,-,164.84,16.5
3136,2024/03,2740996000,782745000,765691000,145721000,110000000,587443000,593.68,28.6
3137,2024/03,4629318000,405573000,405573000,-9543000,-,3715790000,32,8.8
3138,2024/12,5878498000,2509700000,2385460000,1883006000,550000000,-,722.34,40.6
3139,2024/11,81435000000,27581000000,24931000000,22665000000,17133000000,8293000000,2766.22,33.8
3140,2024/06,10336000000,5088000000,5084000000,1838000000,826000000,634000000,354.68,49.2
3141,2024/02,551860000000,244367000000,236587000000,186099000000,13015000000,27386000000,1149.87,43
3143,2024/03,13629513000,4544776000,4131032000,3678501000,-,1349142000,490.69,32.3
3148,2024/05,216481000000,130243000000,129821000000,129019000000,-,-,2027.06,60.2
3150,2024/03,21612408000,12991679000,12919359000,12246603000,100000000,2472809000,558.56,59.7
3151,2024/03,317258000000,105940000000,79958000000,71339000000,890000000,5820000000,2085.06,33
3153,2024/03,60430000000,27498000000,26441000000,24308000000,790000000,110000000,1284.53,45.1
3154,2024/06,114826794000,19737425000,17522588000,13334463000,19962664000,4196120000,891.22,17.2
3156,2024/03,291704000000,91024000000,81677000000,43461000000,96993000000,7352000000,2800.36,28.9
3157,2024/03,76178000000,22422000000,21518000000,20615000000,0,3858000000,1689.43,29.4
3159,2024/01,128896000000,47766000000,46569000000,29084000000,21570000000,14502000000,508.12,36.5
3160,2024/05,23788687000,6069045000,5905255000,3071233000,1729000000,4174094000,413.33,25.5
3161,2024/04,8512747000,6724077000,6555999000,4796136000,-,95384000,1181.79,79
3166,2024/03,66337000000,23345000000,22596000000,21867000000,4051000000,1906000000,1799.29,35.2
3167,2024/03,205301000000,91300000000,79812000000,42804000000,14190000000,32105000000,681.58,43.4
3168,2024/08,26611691000,9482631000,9006123000,7423137000,9400000000,2108107000,671.51,35.6
3169,2024/01,5164773000,3043255000,3043255000,2331881000,-,54174000,430.7,58.9
3172,2024/07,8985000000,6286000000,6248000000,5549000000,-,919000000,1474.62,70
3173,2024/03,18456000000,7842000000,7298000000,6618000000,2470000000,1383000000,1138.24,42.4
3174,2024/08,7052086000,1015650000,969313000,307234000,-,2221747000,381.9,13.7
3175,2024/03,8276674000,167481000,75771000,-1503925000,1730631000,1785356000,8.21,1.3
3176,2024/09,75390519000,47809331000,44332793000,42981511000,4358289000,50000000,1657.16,63.3
3177,2024/02,5419953000,2744419000,2523860000,1983511000,-,896043000,2789.21,47.5
3178,2024/03,17893665000,5062513000,5133510000,936870000,5000000000,1983146000,262.27,28.3
3179,2024/03,16063110000,8266243000,8264527000,9429054000,1400000000,1754254000,390.44,51.5
3180,2024/04,13624000000,7139712000,6951373000,5469011000,5000000,1085531000,549.41,51
3181,2024/02,4446870000,2751299000,2751299000,2098224000,-,574315000,757.45,61.9
3182,2024/03,143709000000,37401000000,27878000000,20364000000,15045000000,14648000000,794.82,20.2
3183,2024/03,47729931000,23385447000,23291945000,21155596000,-,-,818.75,49
3184,2024/03,19829164000,9523641000,9018024000,6708332000,3310000000,-,4385.06,46.4
3185,2024/03,2655455000,282434000,282434000,-2148364000,-,-,19.17,10.6
3186,2024/11,222266000000,72727000000,72860000000,51595000000,19701000000,69676000000,904.65,32.7
3187,2024/09,9357625000,3574946000,3432771000,2222703000,2400000000,543679000,187.31,36.8
3189,2024/08,822859000,-2077147000,-2077147000,-3243343000,2050000000,-,-404.97,-252.4
3190,2024/03,15886285000,7109253000,7028461000,4725551000,3250000000,641698000,1007.62,44.8
3191,2024/06,159689000000,120979000000,119398000000,113334000000,-,6188000000,1957.43,75.8
3192,2024/11,-,-,-,-,-,-,331.28,-
3193,2024/07,20654561000,8692659000,8613826000,5952568000,-,2353765000,754.13,42.1
3195,2024/10,4520702000,1767265000,1740567000,584659000,890000000,-,216.73,38.9
3196,2024/12,28519063000,12543089000,11072359000,5333535000,1916311000,3583039000,556.75,41.5
3197,2024/12,470866000000,173372000000,173372000000,89861000000,31943000000,74388000000,762.07,36.8
3198,2024/02,13303477000,7744392000,7764173000,7259351000,905000000,22540000,339.84,58.2
3199,2024/03,79270000000,22789000000,21709000000,19952000000,6576000000,13439000000,1143.35,28.7
319A,2024/12,15416000000,4002000000,3818000000,3576000000,1975000000,5243000000,495,25.3
3201,2024/11,179935000000,123730000000,110632000000,106527000000,11866000000,1170000000,1780.72,68.2
3202,2024/03,20349797000,4935117000,259349000,138161000,546370000,9372269000,162.82,24.2
3204,2024/12,34842000000,13427000000,11753000000,4328000000,6001000000,6774000000,1530.53,38.5
3205,2024/03,40882000000,14646000000,10946000000,1764000000,6571000000,5802000000,511.78,33.7
3211,2024/10,3423158000,1797869000,548302000,127018000,10000000,471812000,500.94,52.5
3221,2024/03,14572086000,9902113000,9899346000,9649596000,-,-,971.87,68
3222,2024/02,285505000000,150250000000,149029000000,38226000000,-,39125000000,1168.72,52.5
3223,2024/02,1048323000,385824000,384823000,-47692000,19655000,-,246.57,36.7
3224,2024/03,2235681000,909591000,927314000,-1777993000,-,387495000,230.25,41.5
3231,2024/03,2251456000000,692440000000,675381000000,472152000000,97688000000,945040000000,800.56,30.7
3232,2024/03,181293822000,59331759000,47652653000,34742910000,12490000000,42748948000,589.81,32.5
3236,2024/05,31888000000,10447000000,10375000000,8044000000,4420000000,9425000000,305.57,32.5
3237,2024/03,1158001000,860453000,827413000,-1506519000,-,9140000,19.68,70.8
3238,2024/03,36590751000,9943817000,9078122000,6751455000,5510810000,16870161000,1040.1,27.2
323A,2024/02,432752000,43419000,43419000,-931152000,100000000,126174000,14.26,10
3241,2024/12,15335000000,4964000000,4964000000,4399000000,2907000000,2413000000,429.86,32.4
3242,2024/06,46972948000,15064459000,15062194000,9862128000,3160536000,17429965000,468.18,32.1
3245,2024/09,47063000000,25075000000,24627000000,16484000000,1065000000,14029000000,568.58,52.5
3246,2024/01,14676241000,10289282000,10232735000,7241431000,1315000000,1509543000,1007.48,69.7
3248,2024/10,14398158000,4561229000,4558409000,4325295000,-,8033595000,1433.99,31.7
324A,2024/04,1504857000,978803000,978803000,528803000,-,255774000,181.26,65
3252,2024/12,115417000000,44800000000,43960000000,31213000000,1500000000,60234000000,2169.83,38.6
3254,2024/09,324060000000,196009000000,194706000000,178425000000,2546000000,93352000000,2806.19,60.1
325A,2024/01,2489453000,1215001000,1214800000,506653000,300000000,373215000,183.33,48.8
3260,2024/02,1141059000,60291000,58889000,-915717000,-,2500000,11.77,5.2
3261,2024/12,4525792000,2771486000,2771486000,1794382000,150000000,807750000,675.97,61.2
3264,2024/09,77231000000,28151000000,28144000000,6745000000,8562000000,29987000000,216.8,36.4
3266,2024/11,5806000000,3054000000,2935000000,1078000000,563000000,1415000000,81.08,52.6
3267,2024/11,7496339000,2981043000,2961302000,2082987000,424080000,826130000,551.48,39.5
3271,2024/06,49002155000,7957202000,8156971000,3362023000,11753383000,15259286000,281.11,16.2
3275,2024/03,10781008000,7240553000,7224719000,6607584000,-,-,943.49,66.9
3276,2024/12,18735232000,9334946000,9334946000,10268051000,-,759615000,532.08,49.8
3277,2024/12,33107247000,12758539000,12760620000,11310205000,9477724000,4897100000,1541.81,38.5
3280,2024/02,35644000000,8313000000,8303000000,7085000000,13648000000,6400000000,1384.59,23.3
3284,2024/03,164399000000,46858000000,36693000000,21743000000,9857000000,59384000000,1091.2,23.6
3286,2024/06,8837815000,915155000,915826000,816673000,1566000000,1943789000,240.86,10.4
3288,2024/09,1282090000000,535919000000,453243000000,433547000000,171610000000,380461000000,3982.75,36.2
3289,2024/03,3030751000000,771900000000,678996000000,440492000000,147284000000,1152839000000,1053.04,24.8
3291,2024/03,1811179000000,972279000000,971818000000,585230000000,293938000000,299733000000,3466.09,53.7
3293,2024/03,32436444000,16586633000,16586633000,15462583000,251500000,10533370000,2060.41,51.1
3294,2024/03,26851484000,11082905000,11045092000,9788660000,6564030000,7175207000,1817.14,41.1
3297,2024/05,6291119000,4191441000,4180050000,3613881000,496760000,796689000,1546.38,66.6
3299,2024/12,87503000000,32076000000,32018000000,27809000000,7818000000,28825000000,1374.56,36.6
3300,2024/06,26892679000,6150759000,6116571000,5178221000,3038000000,11564073000,881.93,22.8
3302,2024/12,82850340000,66536426000,47600028000,45998548000,-,56000000,2534.19,80
3306,2024/03,4623355000,2880154000,1623431000,964649000,150000000,202080000,504.34,40
330A,2024/03,630517000,60632000,60632000,-806871000,-,25712000,11.11,9.6
3315,2024/03,140713000000,56355000000,56091000000,48551000000,37437000000,8495000000,193.64,40
3317,2024/03,4454564000,2950362000,2950362000,1880706000,-,-,1020.76,66.2
3319,2024/12,47152915000,-3035000,-254093000,-1865507000,9188962000,10583279000,-0.76,-0.03
331A,2024/03,5903944000,2157214000,2157214000,2018974000,-,111000000,284.59,36.5
3320,2024/01,28370000000,15524000000,13388000000,9897000000,-,2682000000,2100.51,54.6
3321,2024/05,20129170000,14487504000,13053254000,11324603000,297806000,-,1816.83,71.9
3322,2024/03,9686144000,4892907000,4893031000,4952231000,850000000,818433000,1027.22,50.5
3323,2024/09,12645630000,5294931000,4963643000,-514286000,2788272000,1636525000,61.11,39.3
3326,2024/03,3944262000,176454000,176454000,-67348000,-,2062107000,41.51,4.5
3328,2024/09,31529000000,14430000000,13357000000,8282000000,3350000000,560000000,1108.99,45.2
3329,2024/04,8720963000,6616660000,6587320000,5331706000,-,-,819.95,75.9
332A,2024/03,4275791000,3119823000,3110329000,2120272000,-,-,319.99,72.7
3333,2024/02,52553873000,36964029000,36935093000,32888679000,-,-,1415.47,70.3
3341,2024/03,195087000000,58351000000,58303000000,47020000000,450000000,42108000000,1950.41,29.9
3346,2024/03,1086286000,-148240000,-148240000,-889597000,4530000,375011000,-8.43,-13.6
3347,2024/03,50134935000,15076322000,9639204000,7407252000,6900000000,-,372.2,19.2
3349,2024/05,476546000000,231442000000,231339000000,222284000000,4581000000,23385000000,2920.11,48.6
334A,2024/12,1107663000,782633000,782633000,747633000,-,-,559.02,70.7
3350,2024/12,30325000000,16965000000,16939000000,9012000000,-,-,46.83,55.9
3352,2024/03,8493250000,5994210000,5994127000,4713562000,14700000,-,2557.88,70.6
3353,2024/02,31659490000,13841190000,12908264000,11447448000,1345000000,5717480000,3523.26,41.8
3355,2024/12,70781342000,45122997000,35782130000,35884676000,2358916000,2338537000,2296.32,63.7
3358,2024/03,1991063000,1504852000,1481661000,-722435000,-,-,48.77,75.2
3359,2024/09,6394735000,4160220000,4160220000,3117844000,820000000,157624000,389.46,65.1
335A,2024/09,700818000,337027000,335741000,185641000,95000000,130446000,64.26,47.9
3360,2024/03,387562000000,142226000000,133607000000,109996000000,708000000,50459000000,1478.81,36
3361,2024/04,27986378000,21399401000,20652281000,19030178000,-,25000000,1053.05,76.4
336A,2024/03,14241000000,4854000000,4914000000,-5276000000,-,4239000000,256.66,33.9
3370,2024/03,2848903000,139428000,136768000,-1302697000,249209000,1846257000,40.83,4.9
3371,2024/03,31298272000,21651767000,16251006000,16533240000,-,-,741.49,59.4
3372,2024/03,4604788000,910992000,909700000,531520000,2284874000,100000000,66.5,19.8
3374,2024/03,27147314000,11438646000,10833389000,6945770000,-,3312414000,3269.35,42.1
3375,2024/03,5404406000,2706854000,2687874000,2294884000,-,780098000,2159.9,50.1
3377,2024/11,12457854000,6491225000,6491012000,5646646000,1200000000,332307000,464.79,52.1
3382,2024/02,10592117000000,3900624000000,3036059000000,2650575000000,84882000000,824616000000,1416.94,35.1
3384,2024/02,2645979000,871238000,870238000,442677000,-,689543000,488.81,32.9
3386,2024/12,11723000000,9555000000,7756000000,5891000000,20000000,-,1564.87,76.5
3387,2024/02,130816000000,39371000000,35969000000,10193000000,8221000000,19361000000,85.5,27.5
3388,2024/03,52148355000,33063899000,29212440000,25569389000,25782000,-,2577.33,62.9
338A,2024/12,656988000,237823000,232545000,-374399000,-,11195000,108.38,35.4
3391,2024/05,549551000000,305297000000,257205000000,229535000000,-,25075000000,1149.72,50.9
3392,2024/03,28848387000,8750858000,8432790000,4107540000,2200000000,9232933000,537.43,30.3
3393,2024/03,14689503000,6818488000,6643643000,5676306000,1100000000,1715922000,724.31,46.2
3395,2024/03,49016999000,30149136000,30107406000,30289389000,-,-,1474.82,61.5
3396,2024/02,29064000000,18943000000,18908000000,15060000000,-,-,2659.43,65.2
3397,2024/03,321438000000,90135000000,80600000000,38816000000,20210000000,39016000000,923.23,25.1
3399,2024/01,11163578000,3866660000,3852146000,3286545000,-,1365509000,394.48,34.6
339A,2024/02,7676000000,3060000000,3060000000,1290000000,327000000,2754000000,432.68,39.9
3401,2024/03,1226616000000,436759000000,409507000000,204174000000,211787000000,270378000000,2499.5,33.4
3402,2024/03,3466518000000,1846362000000,1736034000000,1068364000000,379847000000,530557000000,1083.91,50.1
3405,2024/12,1291238000000,781790000000,571369000000,396752000000,23850000000,142286000000,2359.02,59.2
3407,2024/03,3662730000000,1848625000000,1311878000000,1135533000000,178091000000,425926000000,1308.2,49.5
3409,2024/03,1857469000,899016000,439278000,-1273348000,431500000,84875000,45.3,48.3
340A,2024/05,1237369000,251782000,251611000,-68672000,-,24666000,42.78,20.3
3415,2024/01,11888137000,5533657000,5607084000,4470408000,900000000,1852165000,120.22,46.5
3416,2024/12,2609660000,1159664000,1123174000,1009023000,-,-,649.15,43.1
3417,2024/03,138576000000,27899000000,22058000000,18547000000,5421000000,1524000000,2040.63,20.1
3418,2024/07,10171735000,3428767000,3303392000,2194075000,866484000,2386071000,372.99,32.5
3419,2024/10,1353502000,521698000,519956000,282411000,-,345029000,445.38,38.5
341A,2024/03,1920601000,328459000,328086000,-547913000,50000000,1186404000,29.83,17.1
3420,2024/03,29618535000,20616433000,19798472000,18881858000,90000000,100000000,2801.32,69.6
3421,2024/07,60542790000,43570032000,43135710000,42640145000,-,-,2705.24,72
3422,2024/03,51738000000,21756000000,14901000000,11110000000,9061000000,5146000000,1739.15,38.5
3423,2024/03,26432859000,11024853000,10897945000,8835867000,310522000,3922814000,363.64,41.6
3426,2024/06,13187554000,10150417000,10131135000,9621788000,-,-,2544.12,77
3431,2024/03,74146000000,46630000000,32481000000,25968000000,-,300000000,1458.93,53.6
3433,2024/03,77940000000,59924000000,54066000000,51061000000,646000000,3058000000,933.06,71.2
3434,2024/03,67948000000,35225000000,25074000000,19903000000,6667000000,5300000000,3572.16,50.4
3435,2024/03,24629028000,17564049000,16658777000,15802287000,210000000,2007778000,2182.24,70
3436,2024/12,1172683000000,657236000000,561467000000,277812000000,41628000000,312043000000,1693.17,50.5
3437,2024/03,11575541000,7259434000,7115689000,6276639000,-,784500000,4555.34,62.2
3439,2024/06,16450835000,9982288000,8774513000,7898972000,1400000000,1262226000,1971.89,60.7
343A,2024/03,4260868000,2462008000,2433782000,2353782000,1000000000,-,647.9,57.8
3440,2024/08,22405000000,12058000000,12054000000,9984000000,2570000000,3442000000,1842.43,53.8
3441,2024/07,12054504000,6419533000,5333445000,3761183000,2520000000,1119350000,1437.5,53.3
3442,2024/03,8366632000,2470562000,1338232000,617110000,2740000000,1041945000,2030.28,29.2
3443,2024/03,160238000000,82363000000,76386000000,61576000000,9750000000,9754000000,1584.83,51.1
3444,2024/04,8819595000,4387975000,3363531000,270018000,380000000,1128772000,363.26,49.8
3445,2024/12,182146000000,135548000000,60766000000,39590000000,7400000000,743000000,2588.58,37.5
3446,2024/06,3567522000,2696776000,2696776000,1061509000,-,446507000,458.71,75.6
3447,2024/03,20675663000,15318459000,15310028000,8363728000,1490914000,1963658000,1100.69,74
3449,2024/12,35891221000,23358976000,21554070000,20980141000,2200000000,5117939000,1274.76,65.1
3452,2024/12,56900000000,17670000000,17568000000,13987000000,3869000000,22360000000,916.75,31
3454,2024/11,89141585000,24907104000,24740746000,21511406000,71000000,53154598000,1768.33,27.8
3457,2024/06,79568000000,17250000000,17196000000,10264000000,13223000000,26991000000,865.01,21.6
3458,2024/07,142557000000,41170000000,40299000000,28855000000,300000000,49403000000,1400.68,28.8
3461,2024/09,3544668000,2338873000,2337955000,1227042000,-,524904000,345.59,66
3465,2024/03,245938000000,61024000000,54495000000,44323000000,96586000000,38171000000,1723.7,22.1
3467,2024/03,25037190000,5993670000,5993670000,5252414000,5723000000,4190539000,1041.71,23.9
3469,2024/06,5996235000,1788171000,1784472000,1403586000,1076000000,1862672000,514.68,29.7
3474,2024/12,4365339000,1463778000,1215016000,772206000,-,780741000,211,31.5
3475,2024/10,39460042000,13937058000,13937159000,11775815000,4066392000,12000895000,483.72,35.3
3477,2024/03,7885283000,3473075000,3473075000,3214003000,2842500000,564633000,868.44,44
3479,2024/02,79672000000,40235000000,40014000000,5302000000,100000000,25829000000,959.57,50.4
3480,2024/10,79973984000,37897267000,37245471000,30108595000,50000000,24691822000,1796.7,47.4
3482,2024/12,107403000000,25642000000,25131000000,24882000000,1735000000,52459000000,1514.92,23.4
3484,2024/03,13697311000,3324042000,3316717000,3547222000,-,-,197.73,24.2
3486,2024/12,36414637000,11617995000,11570834000,10606606000,6288702000,10525859000,722.65,31.8
