業績
コード,年度,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
6553,2021/12,22347153000,348436000,355345000,127985000,12.15,4.01,1.65
6556,2021/03,8176190000,2037849000,2104070000,1523724000,53.94,32.08,27.84
6567,2021/05,8218529000,337508000,344817000,223674000,35.34,11.58,4.98
6569,2021/03,68213000000,2599000000,2949000000,1592000000,47.05,12.47,7.36
6575,2021/03,2492319000,-59345000,-52840000,-106401000,-32.76,-,-
6577,2021/07,83947000,-138575000,-133332000,-130230000,-104.86,-,-
6600,2021/03,5409000000,-,-,967000000,1.87,-,-
6618,2021/03,10752637000,314866000,289661000,224528000,26.78,8.36,2.22
6627,2021/12,25942398000,4161731000,4086837000,1793902000,197.19,6.85,2.85
6628,2021/03,8873000000,-3918000000,-4317000000,-5869000000,-41.77,-,-
6639,2021/03,27439884000,1656451000,1645684000,1171622000,179.47,9.46,5.14
6640,2021/12,66871000000,6877000000,7704000000,5921000000,316.77,10.44,6.46
6641,2021/03,124663000000,15171000000,15143000000,10978000000,102.72,9.07,6.09
6662,2021/06,1291069000,-138676000,-137684000,-449329000,-30.6,-,-
6664,2021/11,8317580000,1177894000,1151931000,448204000,72.55,8.88,3.51
6695,2021/10,3624279000,170800000,171790000,112912000,619.04,22.03,7.93
6698,2021/03,3760670000,652217000,639916000,431030000,67.78,15.02,10.43
6704,2021/03,21706000000,-968000000,-896000000,5233000000,527.48,20.96,14.49
6709,2021/03,7102462000,301401000,294159000,313829000,23.65,5.2,3.02
6715,2021/03,17663000000,397000000,495000000,271000000,61.14,1.46,1.12
6723,2021/12,993908000000,183601000000,-,119536000000,64.77,10.39,4.93
6731,2021/09,3329122000,-853643000,-892776000,-937291000,-7133,-,-
6740,2021/03,341694000000,-26226000000,-32656000000,-42696000000,-17.93,-,-
6755,2021/03,265452000000,18737000000,20537000000,13008000000,124.31,10.7,5.17
6775,2021/03,2456533000,-461828000,-378493000,-438423000,-46.78,-,-
6786,2021/03,1474009000,-177162000,-100057000,-5449412000,-281.92,-,-
6789,2021/12,45095845000,6056336000,6082064000,3733519000,299.88,12.96,8.69
6815,2021/03,19270000000,1442000000,1418000000,3658000000,622.13,11.36,7.65
6826,2021/03,14857000000,-74000000,147000000,75000000,3.25,0.68,0.52
6839,2021/03,80448000000,-328000000,143000000,-12000000,-0.35,-,-
6871,2021/12,39998000000,8243000000,8688000000,8237000000,215.13,24.99,16.56
6879,2021/03,86727250000,-1084760000,-1343575000,3454638000,77.89,12.58,5.72
6881,2021/03,47016000000,2366000000,2504000000,2631000000,52.95,12.72,5.5
6916,2021/06,56633000000,1338000000,1850000000,1380000000,105.55,4.78,3.23
6924,2021/03,53587000000,2941000000,3191000000,2041000000,268.98,6.52,3.05
6938,2021/03,9562741000,87496000,43828000,142943000,9.16,1.47,1
6967,2021/03,188059000000,23328000000,26507000000,18018000000,133.38,11.75,7.48
7034,2021/10,3649639000,726261000,523679000,533052000,48.13,8.83,5.99
7036,2021/12,10672305000,503710000,436111000,311011000,81.82,21.32,9.39
7039,2021/12,5593733000,644454000,649691000,493342000,135.57,16.77,12.03
7045,2021/03,7658133000,59548000,57616000,4824000,3,0.23,0.16
7070,2021/03,9153318000,658707000,720096000,447130000,40.83,19.76,6.78
7086,2021/05,8030769000,733359000,-,359368000,52.17,9.1,1.72
7092,2021/03,11163000000,2293816000,2255000000,920000000,45.27,11.32,4.36
7169,2021/03,24743000000,2590000000,-,1369000000,76.62,14.74,4.19
7177,2021/12,45924000000,15396000000,16037000000,9858000000,86.9,24.22,0.99
7185,2021/03,8733916000,2912069000,2855664000,1938262000,303.77,15.98,2.13
7268,2021/03,5779074000,-229986000,-229815000,-344253000,-57.42,-,-
7298,2021/03,157231000000,5629000000,-,666000000,27.79,1.26,0.53
7315,2021/03,143705000000,1277000000,1474000000,830000000,17.72,1.12,0.67
7330,2021/03,6783951000,1265913000,1265997000,849267000,70.67,21.43,10.31
7338,2021/03,4379000000,180000000,148000000,60000000,10.21,0.56,0.05
7339,2021/03,22412000000,-,381000000,-727000000,-67.29,-,-
7342,2021/12,4647506000,-432702000,-491659000,-495459000,-10.85,-,-
7345,2021/03,4034438000,245496000,239825000,152984000,55.35,30.94,13.69
7363,2021/12,1042830000,129150000,115851000,75039000,87.67,8.61,5.53
7365,2021/09,5012119000,-,559078000,3178812000,282.74,39.23,29.81
7379,2021/07,5506898000,484671000,454657000,294617000,41.21,14.3,7.53
7386,2021/09,1251472000,485417000,493889000,321899000,160.95,28.3,3.81
7408,2021/03,50058297000,-10902382000,-11756084000,-13585900000,-506.46,-,-
7451,2021/03,2577625000000,15621000000,16912000000,11077000000,193.87,5.63,1.62
7518,2021/03,202122000000,19673000000,18208000000,12321000000,145.41,16.76,7.91
7519,2021/03,908319000,-502039000,-537033000,-567722000,-52.66,-,-
7533,2021/04,18397257000,1386583000,1391267000,910961000,103.59,10.74,6.4
7559,2021/03,15411803000,-637677000,-554211000,-533413000,-96.48,-,-
7597,2021/03,3259774000,-58894000,-109478000,-117267000,-279.13,-,-
7605,2021/10,38847155000,3799760000,4214445000,2864286000,140.11,14.05,9.75
7618,2021/03,38312000000,2893000000,2935000000,1854000000,36.79,7.01,4.98
7623,2021/04,14729690000,211338000,196401000,153773000,49.09,5.68,1.45
7647,2021/03,13027771000,267158000,232540000,43782000,0.22,1.65,0.41
7671,2021/06,3191112000,446340000,449497000,301468000,71.64,15.35,12.41
7676,2021/09,42947178000,251559000,88863000,151013000,49.14,9.64,0.64
7688,2021/03,16754542000,322168000,340243000,478180000,194.4,16.07,4.75
7705,2021/03,29217283000,3846295000,3915876000,2257216000,220,9.45,5.84
7718,2021/12,64360079000,7415488000,7795332000,5740092000,150.83,9.4,6.97
7732,2021/03,137247000000,6593000000,5587000000,2376000000,22.59,3.43,1.41
7739,2021/12,82614000000,6344000000,7079000000,5392000000,131.97,5.38,4.27
7748,2021/03,3105928000,611690000,587022000,431961000,119.65,8.42,6.83
7758,2021/03,5864000000,113000000,146000000,125000000,74.88,2.26,1.78
7779,2021/03,1875000000,-700000000,-,-59000000,-0.27,-,-
7816,2021/12,25713000000,3819451000,4035000000,2727000000,72.16,19.7,12.79
7829,2021/02,22594000000,-3521000000,-3599000000,-10049000000,-186.22,-,-
7838,2021/03,36739929000,730072000,551466000,-1645553000,-36.24,-,-
7855,2021/03,913798000,-62984000,1099000,-23615000,-11.6,-,-
7862,2021/03,218231000000,8746000000,9875000000,4333000000,39.04,2.55,1.93
7895,2021/03,47936000000,2359000000,2385000000,2170000000,107.7,23.38,5.95
7899,2021/04,2377672000,53931000,56802000,28140000,5.36,0.89,0.74
7903,2021/03,-,-,-,-,397.49,7.03,2.72
7905,2021/03,199210000000,8779000000,9935000000,5620000000,215.82,8.26,3.26
7945,2021/03,28812000000,1138000000,1345000000,880000000,98.81,3.77,2.37
7958,2021/03,73638812000,2891974000,2918768000,3005675000,127.08,4.12,3.25
7961,2021/03,11705000000,708000000,791000000,517000000,124.74,6.26,4.73
8028,2021/02,473359000000,71246000000,-,-16477000000,-32.56,-,-
8038,2021/03,103147000000,1439000000,1739000000,1523000000,387.07,8.34,5.07
8062,2021/03,15129357000,67845000,104894000,89526000,14.92,5.45,1.15
8068,2021/01,95792000000,1266000000,905000000,806000000,35.19,2.12,1.36
8072,2021/03,9493224000,245760000,234995000,157109000,225.28,9.13,2.42
8087,2021/03,89478000000,2778097000,3116000000,1935000000,133.49,4.4,2.91
8096,2021/03,65542459000,10870667000,11041878000,7382913000,258.11,13.1,9.82
8108,2021/03,483834000000,1167000000,1928000000,1862000000,78.61,3.56,1.11
8114,2021/03,96862000000,-1806000000,-584000000,5039000000,66.79,6.46,4.67
8140,2021/03,219884000000,4628000000,5122000000,4586000000,195.74,5.12,3.1
8155,2021/05,85051000000,6085000000,6027000000,4133000000,128.65,6.2,4.39
8168,2021/02,113411000000,4889000000,5602000000,3043000000,46.72,6.55,3.75
8182,2021/03,255637000000,6982000000,7290000000,4124000000,88.96,7.58,4.16
8186,2021/04,27799036000,-2073252000,-2256056000,-2371777000,-40.97,-,-
8208,2021/03,38166000000,1145000000,1004000000,832000000,121.67,8.69,2.29
8215,2021/03,3230009000,-711698000,-478226000,-690253000,-400.1,-,-
8249,2021/03,73079000000,2144000000,2368000000,1387000000,74.39,2.84,2.02
8256,2021/03,5810779000,-19537000,-29250000,-68901000,-2.43,-,-
8287,2021/02,554206000000,8575000000,8883000000,3950000000,75.22,3.88,1.51
8293,2021/03,395907000000,10663000000,13496000000,9369000000,278.96,4.2,2.21
8298,2021/03,12851935000,769389000,792733000,548063000,97.8,7.41,4.34
8306,2021/03,6025336000000,-,1053610000000,777018000000,60.5,4.62,0.22
8342,2021/03,41350000000,-,3665000000,2251000000,110.94,1.89,0.06
8350,2021/03,41877000000,-,2217000000,1942000000,110.09,2.2,0.08
8355,2021/03,230787000000,-,63349000000,43638000000,76.02,3.95,0.31
8356,2021/03,111346000000,-,24608000000,14722000000,393.92,3.78,0.2
8363,2021/03,79098000000,-,12890000000,6752000000,241.49,2.42,0.12
8369,2021/03,108156000000,-,23765000000,16860000000,223.03,1.45,0.14
8382,2021/03,116301000000,-,21252000000,14418000000,76.67,2.57,0.16
8385,2021/03,124817000000,-,26172000000,18088000000,57.12,2.47,0.21
8397,2021/03,51788000000,-,7934000000,5207000000,218.8,3.24,0.19
8403,2021/03,1255551000000,-,156885000000,125358000000,74.86,5.42,0.2
8462,2021/03,860000000,-14000000,94000000,20000000,2.25,0.76,0.63
8518,2021/03,3709000000,-163000000,-399000000,33000000,1.86,0.45,0.13
8519,2021/02,38454000000,5567000000,5589000000,3752000000,6700000,7.12,1.39
8521,2021/03,21899000000,-,1799000000,1188000000,131.73,2.19,0.1
8527,2021/03,53281000000,-,6043000000,4266000000,396.78,1.76,0.11
8530,2021/03,31446000000,-,3632000000,2333000000,107.48,2.11,0.11
8540,2021/03,9377000000,-,798000000,519000000,191.68,1.69,0.09
8589,2021/03,78538000000,7207000000,7095000000,4687000000,3.08,6.44,0.3
8698,2021/03,77905000000,-,-,14354000000,55.82,16.02,1.02
8732,2021/03,4514000000,-609000000,-628000000,-1050000000,-32.99,-,-
8739,2021/03,14295000000,6349000000,6189000000,3468000000,86.77,14.9,9.13
8740,2021/03,2057579000,-109552000,-84896000,-123496000,-18.64,-,-
8742,2021/03,3447435000,-197351000,-133612000,-122330000,-12.95,-,-
8746,2021/03,6901538000,-1369447000,-1370947000,-996135000,-180.69,-,-
8747,2021/03,5891726000,605453000,699848000,536443000,98.02,5.77,0.78
8755,2021/03,2923547000000,-,198594000000,134316000000,136.49,9.88,1.48
8761,2021/03,1346956000000,-,33447000000,21250000000,28.95,2.55,0.55
8806,2021/03,42909000000,12101000000,11672000000,8437000000,73.07,5.1,2.14
8842,2021/01,8171439000,-213912000,-98922000,-290661000,-48.61,-,-
8854,2021/12,5813255000,130846000,127536000,85743000,54.27,1.81,0.84
8886,2021/05,37474898000,1210236000,915576000,546146000,374.54,8.41,2.12
8889,2021/09,44419000000,1356000000,795000000,602000000,33.83,13.71,1.81
8890,2021/03,32219000000,1643000000,1351000000,663000000,18.1,1.41,0.63
8893,2021/03,15794276000,1689885000,1433248000,973342000,48.9,14.29,4.54
8903,2021/03,14419068000,855233000,687789000,593602000,126.21,12.94,3.07
8905,2021/02,280688000000,34394000000,28437000000,-1864000000,-8.19,-,-
8909,2021/12,96394450000,8953296000,8931059000,6011299000,174.37,13.28,6.07
8922,2021/03,22427000000,7982000000,7959000000,5427000000,7.61,4.78,3.31
8925,2021/07,18286889000,2960943000,2391077000,2231914000,68.06,38.96,17.66
9014,2021/03,17415368000,-689479000,-364162000,-1085672000,-98.9,-,-
9055,2021/03,100562000000,4725000000,4926000000,2900000000,81.98,5.88,3.42
9058,2021/03,152285000000,8243000000,8401000000,5730000000,585.5,13.35,8.73
9062,2021/12,1763282000000,68754000000,73627000000,54049000000,596.57,8.49,3.34
9066,2021/03,155915000000,2611000000,4287000000,2007000000,103.54,3.17,1.51
9070,2021/03,134695000000,6455000000,7146000000,4660000000,514.16,6.06,3.09
9077,2021/03,112055000000,3623000000,3762000000,2665000000,411.09,6.76,2.56
9078,2021/03,47782000000,1503000000,1629000000,971000000,89.56,3.9,2.38
9086,2021/03,652380000000,41050000000,-,22873000000,240.02,14.74,2.9
9099,2021/03,110449000000,5291000000,5675000000,3678000000,145.97,8.65,4.32
9157,2021/07,1674075000,-530349000,-537499000,-555761000,-622.04,-,-
9162,2021/06,8145092000,777790000,722705000,440818000,21.99,38.1,10.42
9164,2021/12,2419000000,-289000000,-,-532000000,-5.32,-,-
9176,2021/12,8078994000,-1641370000,-1745192000,-1671983000,-100.42,-,-
9179,2021/03,37059434000,404303000,187764000,-112925000,-38.47,-,-
9219,2021/06,722275000,54774000,50782000,51435000,9.9,4.32,3.32
9228,2021/03,8302126000,533668000,542429000,371159000,68.13,23.08,12.5
9232,2021/03,55479000000,5075000000,5020000000,3519000000,244.05,16.16,5.23
9255,2021/03,1377805000,200697000,194539000,190799000,14.98,13.85,9.67
9260,2021/12,213248000000,7301000000,7204000000,5028000000,116.77,8.46,3.55
9263,2021/04,26059370000,353322000,926010000,67462000,1.84,1.35,0.34
9266,2021/03,3426383000,-1115529000,-1131639000,-949780000,-153.86,-,-
9318,2021/03,707028000,-275783000,-279311000,-1070651000,-1.3,-,-
9333,2021/12,2776000000,660000000,-,449000000,102.62,32.85,12.64
9349,2021/03,99690000000,2142000000,3497000000,1105000000,36.65,7.86,1.55
9358,2021/03,48722942000,454349000,674988000,823271000,19.04,2.41,1.8
9375,2021/03,609110000000,34177000000,34529000000,21644000000,301.06,15.63,5.17
9384,2021/12,35266206000,3808503000,3922509000,2783075000,285.93,23.19,16.61
9386,2021/12,17000529000,2803983000,2720187000,1919981000,138.45,14.66,8.58
9399,2021/12,510000000,-557000000,-806000000,-2095000000,-,-,-
9422,2021/03,188795000000,10676000000,11075000000,7536000000,168.45,14.74,7.16
9424,2021/03,3497933000,-248980000,-242227000,-273590000,-1.67,-,-
9438,2021/09,25743006000,1929879000,1370708000,-1164222000,-21.28,-,-
9444,2021/04,20979507000,670772000,615520000,-657753000,-102.52,-,-
9449,2021/12,241612000000,41164000000,43393000000,17527000000,159.68,23.83,1.24
9479,2021/03,13850416000,822137000,931480000,676314000,20.31,7.93,4.68
9518,2021/03,2003888000000,190084000000,169008000000,116439000000,2498.69,10.45,1.84
9522,2021/12,15950000000,2229894000,990000000,529000000,20.43,4.98,0.44
9624,2021/09,34541000000,3838000000,4024000000,2406000000,255.52,13.31,7.34
9631,2021/12,22376628000,-691462000,-349789000,-638325000,-100,-,-
9637,2021/01,6127958000,108562000,35942000,-33550000,-10.59,-,-
9641,2021/09,17857000000,1535888000,1398000000,933000000,22.39,8.38,4.18
9674,2021/03,596211000,37170000,22047000,-3175000,-1.8,-,-
9675,2021/03,15097000000,-2899000000,-3012000000,-2884000000,-328.34,-,-
9681,2021/01,-,-,-,-,-172.93,-,-
9695,2021/03,2388827000,-578007000,-645147000,-509914000,-57.03,-,-
9707,2021/03,-,-,-,-,-97.58,-,-
9717,2021/11,18174427000,2075844000,2194318000,1515955000,90.2,8.34,7.02
9728,2021/03,104124000000,7546000000,7982000000,5149000000,137.73,9.29,6.33
9734,2021/01,760229000,-1153732000,-913137000,-929536000,-357.43,-,-
9749,2021/12,257891000000,16838000000,17976000000,9130000000,145.73,7.3,3.99
9783,2021/03,427531000000,13089000000,9260000000,3122000000,32.39,1.84,0.58
9787,2021/02,300085000000,15230000000,15268000000,11680000000,233.67,13.37,8.55
9810,2021/03,1271050000000,22361000000,25772000000,15992000000,495.77,6.26,1.81
9829,2021/01,14215591000,-289020000,-311307000,-509125000,-532.39,-,-
9852,2021/03,149494000000,1643000000,1688000000,948000000,463.64,4.67,1.84
9873,2021/03,89652000000,6354000000,5498000000,2805000000,125.47,11.88,6.57
9898,2021/03,23000000,-87000000,-83000000,-65000000,-0.16,-,-
9909,2021/03,10263378000,223747000,226286000,144821000,165.55,5.4,2.23
9919,2021/03,130940000000,2731000000,3086000000,2005000000,65.94,5.8,3.66
9924,2021/05,33498610000,602327000,716664000,355593000,129.08,15.68,2.15
9945,2021/02,140509000000,902000000,2037000000,-2545000000,-66.37,-,-
9964,2021/03,67785256000,1709237000,1830400000,1158073000,127.3,3.79,1.89
9966,2021/06,20694736000,900667000,911371000,757115000,61.55,8.11,5.59
9967,2021/03,36950573000,858943000,868164000,520183000,286.9,6.46,2.82
9968,2021/07,576427000,-84712000,55719000,10561000,2.53,0.45,0.42
9977,2021/02,106194000000,3193000000,3263000000,2051000000,355.44,9.47,5.5
9984,2021/03,5628167000000,603432000000,-,4987962000000,658.9,48.84,10.9
9995,2021/03,59861000000,-493000000,-261000000,-367000000,-15.15,-,-
